2014-12-11T00:00:00,F,SELL executed,12.91
2014-12-11T00:00:00,MPC,SELL executed,39.15
2014-12-11T00:00:00,XOM,SELL executed,79.90
2014-12-11T00:00:00,ORCL,SELL executed,39.30
2014-12-11T00:00:00,INTC,SELL executed,33.16
2014-12-11T00:00:00,TGT,SELL executed,67.26
2014-12-11T00:00:00,GM,SELL executed,28.52
2014-12-11T00:00:00,FCX,SELL executed,22.77
2014-12-11T00:00:00,MU,SELL executed,35.16
2014-12-11T00:00:00,BA,SELL executed,114.89
2014-12-11T00:00:00,MSFT,SELL executed,43.64
2014-12-11T00:00:00,MO,BUY executed,44.53
2014-12-11T00:00:00,GILD,BUY executed,99.46
2014-12-11T00:00:00,WMB,BUY executed,37.72
2014-12-11T00:00:00,PXD,BUY executed,131.34
2014-12-11T00:00:00,RIG,BUY executed,16.48
2014-12-11T00:00:00,LVS,BUY executed,47.14
2014-12-11T00:00:00,HAL,BUY executed,36.17
2014-12-11T00:00:00,BAC,BUY executed,16.78
2014-12-11T00:00:00,PFE,BUY executed,28.57
2014-12-11T00:00:00,JPM,BUY executed,56.56
2014-12-11T00:00:00,FCX,CLOSING ORDER CREATED
2014-12-11T00:00:00,PSX,CLOSING ORDER CREATED
2014-12-11T00:00:00,MO,CLOSING ORDER CREATED
2014-12-11T00:00:00,VRX,CLOSING ORDER CREATED
2014-12-11T00:00:00,AGN,CLOSING ORDER CREATED
2014-12-11T00:00:00,BA,CLOSING ORDER CREATED
2014-12-11T00:00:00,HAL,CLOSING ORDER CREATED
2014-12-11T00:00:00,MSFT,CLOSING ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},SHORT ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
2014-12-11T00:00:00,{ticker},LONG ORDER CREATED
