MarkettypeID,date,Portfolios,RM,SMB,HML,RMW,CMA
P9709,2015/6/17,1,0.018949,0.003939,0.00273,-0.002682,0.001976
P9709,2015/6/17,2,0.018949,0.004337,0.001932,-0.003947,-0.001944
P9709,2015/6/17,3,0.018949,0.000881,0.003201,-0.00481,-0.003075
P9713,2015/6/17,2,0.017949,0.002352,0.002447,-0.002276,-0.002619
P9713,2015/6/17,3,0.017949,-0.00005,0.003269,-0.003066,-0.003104
P9713,2015/6/17,1,0.017949,0.002062,0.00296,-0.00089,0.002513
P9714,2015/6/17,1,0.018949,0.003939,0.00273,-0.002682,0.001976
P9714,2015/6/17,2,0.018949,0.004337,0.001932,-0.003947,-0.001944
P9714,2015/6/17,3,0.018949,0.000881,0.003201,-0.00481,-0.003075
P9709,2015/6/18,1,-0.039051,0.004301,0.004906,-0.005367,0.003108
P9709,2015/6/18,2,-0.039051,0.004228,0.003762,-0.003834,0.002701
P9709,2015/6/18,3,-0.039051,0.001283,0.006557,-0.002617,0.002324
P9713,2015/6/18,2,-0.037051,0.007617,0.001374,-0.004089,0.001608
P9713,2015/6/18,1,-0.037051,0.007496,0.001936,-0.005104,0.001196
P9713,2015/6/18,3,-0.037051,0.004538,0.004542,-0.00364,0.000726
P9714,2015/6/18,2,-0.039051,0.004228,0.003762,-0.003834,0.002701
P9714,2015/6/18,1,-0.039051,0.004301,0.004906,-0.005367,0.003108
P9714,2015/6/18,3,-0.039051,0.001283,0.006557,-0.002617,0.002324
P9709,2015/6/19,1,-0.067051,-0.01333,0.001637,0.005876,-0.005126
P9709,2015/6/19,2,-0.067051,-0.014689,0.004118,0.004107,-0.000815
P9709,2015/6/19,3,-0.067051,-0.008375,-0.002822,0.003291,-0.001513
P9713,2015/6/19,3,-0.066051,-0.011498,-0.002942,0.003689,-0.001402
P9713,2015/6/19,1,-0.066051,-0.015531,0.001672,0.006651,-0.004633
P9713,2015/6/19,2,-0.066051,-0.017165,0.003492,0.00378,-0.000412
P9714,2015/6/19,2,-0.067051,-0.014689,0.004118,0.004107,-0.000815
P9714,2015/6/19,3,-0.067051,-0.008375,-0.002822,0.003291,-0.001513
P9714,2015/6/19,1,-0.067051,-0.01333,0.001637,0.005876,-0.005126
P9709,2015/6/23,3,0.022949,-0.027382,0.001211,0.005353,-0.005929
P9709,2015/6/23,1,0.022949,-0.031228,0.004359,0.009724,-0.009033
P9709,2015/6/23,2,0.022949,-0.032302,0.002982,0.00567,-0.002957
P9714,2015/6/23,1,0.022949,-0.031228,0.004359,0.009724,-0.009033
P9714,2015/6/23,3,0.022949,-0.027382,0.001211,0.005353,-0.005929
P9713,2015/6/23,3,0.021949,-0.030237,0.001654,0.00721,-0.005665
P9713,2015/6/23,2,0.021949,-0.035739,0.00338,0.007226,-0.003068
P9713,2015/6/23,1,0.021949,-0.034607,0.004483,0.011735,-0.008983
P9714,2015/6/23,2,0.022949,-0.032302,0.002982,0.00567,-0.002957
P9709,2015/6/24,1,0.024949,0.002711,0.006195,0.002494,0.012076
P9709,2015/6/24,2,0.024949,0.002794,0.005023,0.000377,0.001831
P9709,2015/6/24,3,0.024949,-0.001403,0.008916,0.000878,0.000833
P9713,2015/6/24,1,0.025949,0.004129,0.004861,0.000548,0.010609
P9713,2015/6/24,2,0.025949,0.004312,0.003684,-0.001192,0.00127
P9713,2015/6/24,3,0.025949,-0.000044,0.007209,-0.001379,-0.000374
P9714,2015/6/24,1,0.024949,0.002711,0.006195,0.002494,0.012076
P9714,2015/6/24,2,0.024949,0.002794,0.005023,0.000377,0.001831
P9714,2015/6/24,3,0.024949,-0.001403,0.008916,0.000878,0.000833
P9709,2015/6/25,2,-0.037051,-0.004325,0.006686,0.000039,0.000812
P9709,2015/6/25,1,-0.037051,-0.00398,0.008292,-0.00145,0.004871
P9709,2015/6/25,3,-0.037051,-0.000793,0.003496,0.000563,0.003226
P9713,2015/6/25,1,-0.036051,-0.001774,0.006563,-0.00353,0.004599
P9713,2015/6/25,2,-0.036051,-0.002064,0.005125,-0.002174,0.000242
P9713,2015/6/25,3,-0.036051,0.001077,0.001471,-0.001762,0.002151
P9714,2015/6/25,3,-0.037051,-0.000793,0.003496,0.000563,0.003226
P9714,2015/6/25,2,-0.037051,-0.004325,0.006686,0.000039,0.000812
P9714,2015/6/25,1,-0.037051,-0.00398,0.008292,-0.00145,0.004871
P9709,2015/6/26,2,-0.080051,-0.01499,0.010647,0.003844,0.000648
P9709,2015/6/26,3,-0.080051,-0.006528,0.002945,0.002708,-0.000896
P9709,2015/6/26,1,-0.080051,-0.012393,0.012092,0.005958,0.000679
P9713,2015/6/26,3,-0.079051,-0.00673,0.002393,0.002267,-0.001185
P9713,2015/6/26,2,-0.079051,-0.014966,0.010021,0.003062,0.000614
P9714,2015/6/26,2,-0.080051,-0.01499,0.010647,0.003844,0.000648
P9713,2015/6/26,1,-0.079051,-0.012511,0.010876,0.00459,0.00078
P9714,2015/6/26,1,-0.080051,-0.012393,0.012092,0.005958,0.000679
P9714,2015/6/26,3,-0.080051,-0.006528,0.002945,0.002708,-0.000896
P9709,2015/6/29,2,-0.039044,-0.051345,0.025412,0.021282,0.007446
P9709,2015/6/29,1,-0.039044,-0.045614,0.03034,0.028291,0.000754
P9709,2015/6/29,3,-0.039044,-0.034949,0.020666,0.019383,0.002578
P9713,2015/6/29,3,-0.037044,-0.035365,0.018562,0.018092,0.002051
P9714,2015/6/29,2,-0.039044,-0.051345,0.025412,0.021282,0.007446
P9714,2015/6/29,3,-0.039044,-0.034949,0.020666,0.019383,0.002578
P9713,2015/6/29,1,-0.037044,-0.045366,0.02774,0.026792,0.00039
P9713,2015/6/29,2,-0.037044,-0.05094,0.023427,0.02002,0.007105
P9714,2015/6/29,1,-0.039044,-0.045614,0.03034,0.028291,0.000754
P9709,2015/6/30,2,0.060956,-0.01441,-0.002735,0.006389,-0.01101
P9709,2015/6/30,3,0.060956,-0.011231,-0.00126,0.005581,-0.006763
P9709,2015/6/30,1,0.060956,-0.015703,-0.002779,0.00889,-0.012417
P9713,2015/6/30,3,0.060956,-0.012347,-0.00012,0.005712,-0.005229
P9713,2015/6/30,2,0.060956,-0.014971,-0.001329,0.006169,-0.010043
P9713,2015/6/30,1,0.060956,-0.016077,-0.000867,0.009544,-0.010187
P9714,2015/6/30,3,0.060956,-0.011231,-0.00126,0.005581,-0.006763
P9714,2015/6/30,2,0.060956,-0.01441,-0.002735,0.006389,-0.01101
P9714,2015/6/30,1,0.060956,-0.015703,-0.002779,0.00889,-0.012417
P9709,2015/7/1,2,-0.056044,-0.015762,0.003626,0.012127,-0.006204
P9709,2015/7/1,3,-0.056044,-0.009718,-0.000478,0.009531,-0.004672
P9709,2015/7/1,1,-0.056044,-0.014177,0.007233,0.015902,-0.010306
P9713,2015/7/1,1,-0.056044,-0.013866,0.008649,0.013941,-0.008539
P9713,2015/7/1,3,-0.056044,-0.009933,0.000849,0.00887,-0.00392
P9713,2015/7/1,2,-0.056044,-0.015496,0.004956,0.010828,-0.004975
P9714,2015/7/1,3,-0.056044,-0.009718,-0.000478,0.009531,-0.004672
P9714,2015/7/1,2,-0.056044,-0.015762,0.003626,0.012127,-0.006204
P9714,2015/7/1,1,-0.056044,-0.014177,0.007233,0.015902,-0.010306
P9709,2015/7/2,3,-0.039044,-0.019295,0.010742,0.020037,0.001753
P9709,2015/7/2,2,-0.039044,-0.041228,0.023636,0.025363,-0.00639
P9709,2015/7/2,1,-0.039044,-0.034268,0.033956,0.03462,-0.021328
P9713,2015/7/2,3,-0.038044,-0.01952,0.012141,0.018942,0.00235
P9713,2015/7/2,1,-0.038044,-0.033984,0.035463,0.032087,-0.020191
P9713,2015/7/2,2,-0.038044,-0.041071,0.024199,0.023843,-0.005793
P9714,2015/7/2,3,-0.039044,-0.019295,0.010742,0.020037,0.001753
P9714,2015/7/2,2,-0.039044,-0.041228,0.023636,0.025363,-0.00639
P9714,2015/7/2,1,-0.039044,-0.034268,0.033956,0.03462,-0.021328
P9709,2015/7/3,1,-0.061044,-0.018907,0.005065,0.0235,-0.020336
P9709,2015/7/3,2,-0.061044,-0.02184,-0.000173,0.018076,-0.006482
P9709,2015/7/3,3,-0.061044,-0.01193,0.000074,0.014906,-0.003433
P9713,2015/7/3,3,-0.062044,-0.013001,0.002624,0.01374,-0.001667
P9713,2015/7/3,1,-0.062044,-0.01934,0.008209,0.020412,-0.016792
P9713,2015/7/3,2,-0.062044,-0.022601,0.002325,0.016024,-0.004718
P9714,2015/7/3,3,-0.061044,-0.01193,0.000074,0.014906,-0.003433
P9714,2015/7/3,2,-0.061044,-0.02184,-0.000173,0.018076,-0.006482
P9714,2015/7/3,1,-0.061044,-0.018907,0.005065,0.0235,-0.020336
P9709,2015/7/6,3,0.018956,-0.053797,0.026513,0.033412,-0.001355
P9709,2015/7/6,2,0.018956,-0.080809,0.032288,0.037564,-0.011905
P9709,2015/7/6,1,0.018956,-0.072247,0.051535,0.050566,-0.031673
P9713,2015/7/6,2,0.020956,-0.080347,0.031951,0.037697,-0.012683
P9713,2015/7/6,1,0.020956,-0.071845,0.050052,0.048993,-0.033436
P9713,2015/7/6,3,0.020956,-0.053537,0.026559,0.032958,-0.001858
P9714,2015/7/6,1,0.018956,-0.072247,0.051535,0.050566,-0.031673
P9714,2015/7/6,2,0.018956,-0.080809,0.032288,0.037564,-0.011905
P9714,2015/7/6,3,0.018956,-0.053797,0.026513,0.033412,-0.001355
P9709,2015/7/7,2,-0.015044,-0.062447,0.035501,0.024964,-0.012327
P9709,2015/7/7,1,-0.015044,-0.053883,0.050347,0.033668,-0.015678
P9709,2015/7/7,3,-0.015044,-0.034499,0.018715,0.021902,0.005564
P9713,2015/7/7,2,-0.014044,-0.062212,0.033879,0.024682,-0.012702
P9713,2015/7/7,3,-0.014044,-0.034399,0.017624,0.020947,0.004965
P9713,2015/7/7,1,-0.014044,-0.053639,0.048735,0.033846,-0.016599
P9714,2015/7/7,2,-0.015044,-0.062447,0.035501,0.024964,-0.012327
P9714,2015/7/7,3,-0.015044,-0.034499,0.018715,0.021902,0.005564
P9714,2015/7/7,1,-0.015044,-0.053883,0.050347,0.033668,-0.015678
P9709,2015/7/8,2,-0.067044,-0.001462,0.004807,0.010761,-0.015537
P9709,2015/7/8,3,-0.067044,0.001542,0.000039,0.01184,-0.006245
P9709,2015/7/8,1,-0.067044,-0.000414,0.011576,0.010329,-0.012013
P9713,2015/7/8,2,-0.068044,-0.006299,0.005577,0.008364,-0.011606
P9713,2015/7/8,3,-0.068044,-0.003516,0.001606,0.0099,-0.001544
P9714,2015/7/8,2,-0.067044,-0.001462,0.004807,0.010761,-0.015537
P9714,2015/7/8,3,-0.067044,0.001542,0.000039,0.01184,-0.006245
P9714,2015/7/8,1,-0.067044,-0.000414,0.011576,0.010329,-0.012013
P9713,2015/7/8,1,-0.068044,-0.004785,0.013505,0.008513,-0.008125
P9709,2015/7/9,3,0.070956,0.001251,-0.001666,-0.001661,-0.004158
P9709,2015/7/9,2,0.070956,0.012965,-0.011065,-0.003812,0.004755
P9709,2015/7/9,1,0.070956,0.009049,-0.015519,-0.004053,0.000883
P9713,2015/7/9,3,0.070956,0.001131,-0.001582,-0.001528,-0.004118
P9713,2015/7/9,2,0.070956,0.012658,-0.010793,-0.003714,0.004749
P9713,2015/7/9,1,0.070956,0.008832,-0.015266,-0.003936,0.000987
P9714,2015/7/9,2,0.070956,0.012965,-0.011065,-0.003812,0.004755
P9714,2015/7/9,3,0.070956,0.001251,-0.001666,-0.001661,-0.004158
P9714,2015/7/9,1,0.070956,0.009049,-0.015519,-0.004053,0.000883
P9709,2015/7/10,1,0.055956,0.018501,-0.024585,-0.010738,0.006784
P9709,2015/7/10,2,0.055956,0.024271,-0.017399,-0.009245,0.005972
P9709,2015/7/10,3,0.055956,0.006123,-0.004166,-0.006454,-0.005963
P9713,2015/7/10,1,0.055956,0.018292,-0.023938,-0.010623,0.007075
P9713,2015/7/10,2,0.055956,0.023978,-0.016841,-0.009096,0.006115
P9713,2015/7/10,3,0.055956,0.006035,-0.003982,-0.006271,-0.005766
P9714,2015/7/10,2,0.055956,0.024271,-0.017399,-0.009245,0.005972
P9714,2015/7/10,3,0.055956,0.006123,-0.004166,-0.006454,-0.005963
P9714,2015/7/10,1,0.055956,0.018501,-0.024585,-0.010738,0.006784
P9709,2015/7/13,3,0.025956,0.021288,-0.009412,-0.019608,-0.006837
P9709,2015/7/13,1,0.025956,0.040625,-0.03199,-0.029827,0.01434
P9709,2015/7/13,2,0.025956,0.048356,-0.021321,-0.022961,0.007901
P9713,2015/7/13,3,0.023956,0.021416,-0.00802,-0.018451,-0.005816
P9713,2015/7/13,2,0.023956,0.048105,-0.01953,-0.022104,0.008297
P9713,2015/7/13,1,0.023956,0.040354,-0.029932,-0.029981,0.015169
P9714,2015/7/13,3,0.025956,0.021288,-0.009412,-0.019608,-0.006837
P9714,2015/7/13,1,0.025956,0.040625,-0.03199,-0.029827,0.01434
P9714,2015/7/13,2,0.025956,0.048356,-0.021321,-0.022961,0.007901
P9709,2015/7/14,3,-0.008044,0.046532,-0.028287,-0.018271,-0.010295
P9709,2015/7/14,2,-0.008044,0.057312,-0.019612,-0.018955,-0.00576
P9709,2015/7/14,1,-0.008044,0.053798,-0.026765,-0.026996,-0.000161
P9713,2015/7/14,2,-0.010044,0.053962,-0.018199,-0.019161,-0.005455
P9713,2015/7/14,3,-0.010044,0.043954,-0.026106,-0.017919,-0.009703
P9713,2015/7/14,1,-0.010044,0.05042,-0.026706,-0.027587,-0.000956
P9714,2015/7/14,2,-0.008044,0.057312,-0.019612,-0.018955,-0.00576
P9714,2015/7/14,1,-0.008044,0.053798,-0.026765,-0.026996,-0.000161
P9714,2015/7/14,3,-0.008044,0.046532,-0.028287,-0.018271,-0.010295
P9709,2015/7/15,2,-0.031044,-0.014401,0.018639,0.022624,-0.001353
P9709,2015/7/15,3,-0.031044,0.003391,0.00464,0.019815,0.005035
P9709,2015/7/15,1,-0.031044,-0.007919,0.027528,0.02511,-0.017315
P9713,2015/7/15,3,-0.031044,0.000925,0.005025,0.018704,0.004054
P9713,2015/7/15,2,-0.031044,-0.016633,0.019204,0.022013,-0.00187
P9714,2015/7/15,3,-0.031044,0.003391,0.00464,0.019815,0.005035
P9713,2015/7/15,1,-0.031044,-0.010142,0.027187,0.025129,-0.01803
P9714,2015/7/15,1,-0.031044,-0.007919,0.027528,0.02511,-0.017315
P9714,2015/7/15,2,-0.031044,-0.014401,0.018639,0.022624,-0.001353
P9709,2015/7/16,3,0.006956,-0.003523,-0.002021,-0.003786,-0.008354
P9709,2015/7/16,2,0.006956,0.00513,-0.005808,-0.005069,-0.002799
P9709,2015/7/16,1,0.006956,0.00267,-0.006687,-0.006786,-0.001562
P9713,2015/7/16,1,0.006956,0.003085,-0.004854,-0.00758,-0.001726
P9713,2015/7/16,3,0.006956,-0.003217,-0.000448,-0.004329,-0.008201
P9713,2015/7/16,2,0.006956,0.005599,-0.003822,-0.005632,-0.002819
P9714,2015/7/16,2,0.006956,0.00513,-0.005808,-0.005069,-0.002799
P9714,2015/7/16,3,0.006956,-0.003523,-0.002021,-0.003786,-0.008354
P9714,2015/7/16,1,0.006956,0.00267,-0.006687,-0.006786,-0.001562
P9709,2015/7/17,1,0.040956,0.024029,-0.025622,-0.018358,0.004869
P9709,2015/7/17,2,0.040956,0.02868,-0.018052,-0.014335,-0.000094
P9709,2015/7/17,3,0.040956,0.015142,-0.011277,-0.012716,-0.00594
P9713,2015/7/17,3,0.038956,0.015386,-0.010742,-0.011727,-0.004778
P9713,2015/7/17,2,0.038956,0.028492,-0.017157,-0.013494,0.000338
P9714,2015/7/17,3,0.040956,0.015142,-0.011277,-0.012716,-0.00594
P9714,2015/7/17,2,0.040956,0.02868,-0.018052,-0.014335,-0.000094
P9713,2015/7/17,1,0.038956,0.023795,-0.024974,-0.017919,0.005464
P9714,2015/7/17,1,0.040956,0.024029,-0.025622,-0.018358,0.004869
P9709,2015/7/20,3,0.011956,0.014244,-0.008966,-0.011556,-0.000148
P9709,2015/7/20,2,0.011956,0.022233,-0.008953,-0.011536,0.007195
P9709,2015/7/20,1,0.011956,0.020945,-0.015179,-0.015046,0.009122
P9713,2015/7/20,2,0.010956,0.02143,-0.008377,-0.009599,0.007614
P9714,2015/7/20,2,0.011956,0.022233,-0.008953,-0.011536,0.007195
P9713,2015/7/20,1,0.010956,0.020232,-0.015135,-0.012859,0.008885
P9713,2015/7/20,3,0.010956,0.01398,-0.008438,-0.009444,0.000825
P9714,2015/7/20,3,0.011956,0.014244,-0.008966,-0.011556,-0.000148
P9714,2015/7/20,1,0.011956,0.020945,-0.015179,-0.015046,0.009122
P9709,2015/7/21,2,0.006956,0.023366,-0.005152,-0.007531,0.001215
P9709,2015/7/21,1,0.006956,0.021691,-0.009895,-0.006804,0.005758
P9709,2015/7/21,3,0.006956,0.016601,-0.000689,-0.006953,-0.00465
P9713,2015/7/21,1,0.005956,0.021161,-0.01081,-0.005085,0.004362
P9713,2015/7/21,2,0.005956,0.022915,-0.006471,-0.005757,0.000183
P9713,2015/7/21,3,0.005956,0.017066,-0.002448,-0.005004,-0.004915
P9714,2015/7/21,1,0.006956,0.021691,-0.009895,-0.006804,0.005758
P9714,2015/7/21,2,0.006956,0.023366,-0.005152,-0.007531,0.001215
P9714,2015/7/21,3,0.006956,0.016601,-0.000689,-0.006953,-0.00465
P9709,2015/7/22,2,0.003956,0.014258,-0.004853,-0.011485,0.00842
P9709,2015/7/22,3,0.003956,0.006655,-0.006022,-0.011698,0.002788
P9709,2015/7/22,1,0.003956,0.012928,-0.009935,-0.015314,0.01285
P9713,2015/7/22,2,0.002956,0.013981,-0.005937,-0.011007,0.008313
P9714,2015/7/22,3,0.003956,0.006655,-0.006022,-0.011698,0.002788
P9713,2015/7/22,1,0.002956,0.012612,-0.011169,-0.014436,0.013563
P9713,2015/7/22,3,0.002956,0.006579,-0.007053,-0.011267,0.002891
P9714,2015/7/22,1,0.003956,0.012928,-0.009935,-0.015314,0.01285
P9714,2015/7/22,2,0.003956,0.014258,-0.004853,-0.011485,0.00842
P9709,2015/7/23,3,0.025956,0.011763,-0.00372,-0.006436,0.001191
P9709,2015/7/23,2,0.025956,0.01663,-0.008093,-0.007366,0.001929
P9709,2015/7/23,1,0.025956,0.014566,-0.01112,-0.010822,0.005824
P9713,2015/7/23,1,0.024956,0.014335,-0.012096,-0.010665,0.006643
P9713,2015/7/23,2,0.024956,0.016494,-0.008766,-0.007127,0.001823
P9713,2015/7/23,3,0.024956,0.012121,-0.00444,-0.006018,0.001217
P9714,2015/7/23,1,0.025956,0.014566,-0.01112,-0.010822,0.005824
P9714,2015/7/23,2,0.025956,0.01663,-0.008093,-0.007366,0.001929
P9714,2015/7/23,3,0.025956,0.011763,-0.00372,-0.006436,0.001191
P9709,2015/7/24,1,-0.015044,0.000109,-0.002914,-0.003467,0.00603
P9709,2015/7/24,2,-0.015044,-0.000441,0.001172,-0.002378,0.003809
P9709,2015/7/24,3,-0.015044,-0.001552,-0.000991,-0.002281,0.000759
P9713,2015/7/24,3,-0.014044,-0.002355,-0.000912,-0.002391,0.001957
P9713,2015/7/24,1,-0.014044,-0.001095,-0.003264,-0.003691,0.007524
P9713,2015/7/24,2,-0.014044,-0.001402,0.001053,-0.002637,0.004717
P9714,2015/7/24,2,-0.015044,-0.000441,0.001172,-0.002378,0.003809
P9714,2015/7/24,3,-0.015044,-0.001552,-0.000991,-0.002281,0.000759
P9714,2015/7/24,1,-0.015044,0.000109,-0.002914,-0.003467,0.00603
P9709,2015/7/27,3,-0.090044,0.006062,-0.000602,-0.000789,0.000403
P9709,2015/7/27,1,-0.090044,0.004148,0.001859,-0.00064,0.00077
P9709,2015/7/27,2,-0.090044,0.00398,0.002959,-0.000827,-0.00277
P9713,2015/7/27,2,-0.090044,0.003944,0.003059,-0.001193,-0.002172
P9713,2015/7/27,3,-0.090044,0.005909,-0.000667,-0.000809,0.000833
P9713,2015/7/27,1,-0.090044,0.004176,0.002105,-0.000892,0.001565
P9714,2015/7/27,3,-0.090044,0.006062,-0.000602,-0.000789,0.000403
P9714,2015/7/27,1,-0.090044,0.004148,0.001859,-0.00064,0.00077
P9714,2015/7/27,2,-0.090044,0.00398,0.002959,-0.000827,-0.00277
P9709,2015/7/28,1,-0.018044,-0.03246,0.011243,0.014015,-0.007992
P9709,2015/7/28,3,-0.018044,-0.025268,0.004442,0.006993,0.000335
P9709,2015/7/28,2,-0.018044,-0.034543,0.004418,0.006823,-0.008609
P9713,2015/7/28,1,-0.014044,-0.029945,0.009871,0.010302,-0.009734
P9713,2015/7/28,3,-0.014044,-0.02375,0.00373,0.005287,-0.002084
P9713,2015/7/28,2,-0.014044,-0.031744,0.00299,0.005107,-0.009552
P9714,2015/7/28,1,-0.018044,-0.03246,0.011243,0.014015,-0.007992
P9714,2015/7/28,3,-0.018044,-0.025268,0.004442,0.006993,0.000335
P9714,2015/7/28,2,-0.018044,-0.034543,0.004418,0.006823,-0.008609
P9709,2015/7/29,2,0.036956,0.023794,-0.010571,-0.012324,0.004627
P9709,2015/7/29,3,0.036956,0.010105,-0.006749,-0.010653,-0.001676
P9709,2015/7/29,1,0.036956,0.019975,-0.014586,-0.017632,0.015307
P9713,2015/7/29,2,0.035956,0.023853,-0.010386,-0.011031,0.004367
P9713,2015/7/29,1,0.035956,0.020062,-0.014141,-0.015507,0.014855
P9713,2015/7/29,3,0.035956,0.010332,-0.007309,-0.009737,-0.001667
P9714,2015/7/29,3,0.036956,0.010105,-0.006749,-0.010653,-0.001676
P9714,2015/7/29,1,0.036956,0.019975,-0.014586,-0.017632,0.015307
P9714,2015/7/29,2,0.036956,0.023794,-0.010571,-0.012324,0.004627
P9709,2015/7/30,3,-0.028044,-0.001995,-0.003712,-0.004097,0.007887
P9709,2015/7/30,2,-0.028044,-0.003303,0.000888,-0.003554,0.006398
P9709,2015/7/30,1,-0.028044,-0.001982,0.004428,-0.008224,0.009283
P9713,2015/7/30,1,-0.026044,0.001424,0.002606,-0.007324,0.006351
P9713,2015/7/30,2,-0.026044,0.000371,-0.000833,-0.00396,0.004823
P9713,2015/7/30,3,-0.026044,0.000912,-0.005248,-0.005221,0.00522
P9714,2015/7/30,3,-0.028044,-0.001995,-0.003712,-0.004097,0.007887
P9714,2015/7/30,1,-0.028044,-0.001982,0.004428,-0.008224,0.009283
P9714,2015/7/30,2,-0.028044,-0.003303,0.000888,-0.003554,0.006398
P9709,2015/7/31,2,-0.011044,-0.013861,0.002443,0.006696,-0.005486
P9709,2015/7/31,3,-0.011044,-0.010214,0.005993,0.007481,-0.000285
P9709,2015/7/31,1,-0.011044,-0.013756,0.004622,0.009896,-0.003818
P9713,2015/7/31,1,-0.010044,-0.011596,0.005642,0.009575,-0.005101
P9713,2015/7/31,2,-0.010044,-0.011694,0.002872,0.005532,-0.006283
P9713,2015/7/31,3,-0.010044,-0.008462,0.005765,0.006141,-0.001542
P9714,2015/7/31,1,-0.011044,-0.013756,0.004622,0.009896,-0.003818
P9714,2015/7/31,3,-0.011044,-0.010214,0.005993,0.007481,-0.000285
P9714,2015/7/31,2,-0.011044,-0.013861,0.002443,0.006696,-0.005486
P9709,2015/8/3,2,-0.016044,-0.046281,0.015697,0.011963,-0.008949
P9709,2015/8/3,3,-0.016044,-0.03649,0.016992,0.012389,0.001099
P9709,2015/8/3,1,-0.016044,-0.043301,0.023714,0.023108,-0.008921
P9713,2015/8/3,3,-0.014044,-0.033984,0.016375,0.012338,-0.001422
P9713,2015/8/3,1,-0.014044,-0.040829,0.023239,0.023644,-0.012582
P9714,2015/8/3,1,-0.016044,-0.043301,0.023714,0.023108,-0.008921
P9713,2015/8/3,2,-0.014044,-0.043517,0.015194,0.012556,-0.010852
P9714,2015/8/3,2,-0.016044,-0.046281,0.015697,0.011963,-0.008949
P9714,2015/8/3,3,-0.016044,-0.03649,0.016992,0.012389,0.001099
P9709,2015/8/4,3,0.041956,0.02167,-0.011215,-0.011511,-0.002344
P9709,2015/8/4,2,0.041956,0.034281,-0.01443,-0.013018,0.005562
P9709,2015/8/4,1,0.041956,0.030648,-0.021289,-0.019895,0.008386
P9713,2015/8/4,2,0.040956,0.032929,-0.013574,-0.013007,0.006424
P9713,2015/8/4,3,0.040956,0.020844,-0.010471,-0.011034,-0.000566
P9713,2015/8/4,1,0.040956,0.02934,-0.021076,-0.01977,0.009844
P9714,2015/8/4,3,0.041956,0.02167,-0.011215,-0.011511,-0.002344
P9714,2015/8/4,2,0.041956,0.034281,-0.01443,-0.013018,0.005562
P9714,2015/8/4,1,0.041956,0.030648,-0.021289,-0.019895,0.008386
P9709,2015/8/5,1,-0.017044,0.014578,0.000339,-0.00703,0.004532
P9709,2015/8/5,2,-0.017044,0.015075,0.001292,-0.005518,0.000986
P9709,2015/8/5,3,-0.017044,0.012321,-0.001782,-0.006091,-0.000372
P9713,2015/8/5,3,-0.017044,0.011458,-0.001975,-0.005576,-0.000333
P9714,2015/8/5,2,-0.017044,0.015075,0.001292,-0.005518,0.000986
P9713,2015/8/5,1,-0.017044,0.012936,-0.001089,-0.005769,0.004472
P9713,2015/8/5,2,-0.017044,0.013575,0.000576,-0.005028,0.000662
P9714,2015/8/5,3,-0.017044,0.012321,-0.001782,-0.006091,-0.000372
P9714,2015/8/5,1,-0.017044,0.014578,0.000339,-0.00703,0.004532
P9709,2015/8/6,3,-0.008044,0.00952,-0.003868,-0.003673,0.001183
P9709,2015/8/6,2,-0.008044,0.010127,-0.001248,-0.004321,0.001124
P9709,2015/8/6,1,-0.008044,0.009853,0.000329,-0.010038,0.002363
P9713,2015/8/6,1,-0.008044,0.01022,-0.000407,-0.008426,0.002153
P9714,2015/8/6,3,-0.008044,0.00952,-0.003868,-0.003673,0.001183
P9714,2015/8/6,1,-0.008044,0.009853,0.000329,-0.010038,0.002363
P9714,2015/8/6,2,-0.008044,0.010127,-0.001248,-0.004321,0.001124
P9713,2015/8/6,2,-0.008044,0.010576,-0.001749,-0.003625,0.00118
P9713,2015/8/6,3,-0.008044,0.010134,-0.004329,-0.003101,0.001414
P9709,2015/8/7,2,0.025956,0.01913,-0.008586,-0.00862,0.00266
P9709,2015/8/7,1,0.025956,0.017038,-0.012865,-0.013027,0.004523
P9709,2015/8/7,3,0.025956,0.012803,-0.007335,-0.008778,-0.001132
P9713,2015/8/7,3,0.024956,0.011636,-0.00661,-0.008204,0.001286
P9713,2015/8/7,2,0.024956,0.017437,-0.0077,-0.008467,0.004155
P9714,2015/8/7,3,0.025956,0.012803,-0.007335,-0.008778,-0.001132
P9714,2015/8/7,1,0.025956,0.017038,-0.012865,-0.013027,0.004523
P9713,2015/8/7,1,0.024956,0.015542,-0.012049,-0.012412,0.006814
P9714,2015/8/7,2,0.025956,0.01913,-0.008586,-0.00862,0.00266
P9709,2015/8/10,2,0.051956,0.008134,-0.009717,-0.005643,0.004555
P9709,2015/8/10,3,0.051956,0.001488,-0.002126,-0.004999,-0.000439
P9709,2015/8/10,1,0.051956,0.005628,-0.013769,-0.009802,0.005367
P9713,2015/8/10,3,0.050956,0.001468,-0.002024,-0.004353,0.001044
P9713,2015/8/10,1,0.050956,0.005373,-0.01424,-0.009343,0.006735
P9713,2015/8/10,2,0.050956,0.00779,-0.009304,-0.00503,0.005365
P9714,2015/8/10,3,0.051956,0.001488,-0.002126,-0.004999,-0.000439
P9714,2015/8/10,2,0.051956,0.008134,-0.009717,-0.005643,0.004555
P9714,2015/8/10,1,0.051956,0.005628,-0.013769,-0.009802,0.005367
P9709,2015/8/11,3,-0.000044,0.006612,-0.00207,-0.002115,0.008482
P9709,2015/8/11,2,-0.000044,0.010412,-0.002494,-0.003546,0.009148
