index,0,1,2,3
2422,0.027932103,0.027932103,0.042629138,0.018051537
2423,-0.013798633,-0.013798633,-0.02557891,0.039984749
2424,0.029949527,0.029949527,0.046304449,0.015680461
2425,0.043487399,0.043487399,0.058110199,0.034278385
2426,0.02833303,0.02833303,-0.092042776,-0.02117518
2427,0.003958971,0.003958971,-0.192544366,0.002990682
2428,0.002114512,0.002114512,0.002330594,-0.001819301
2429,0.036260182,0.036260182,0.048411667,0.033595452
2430,0.048618043,0.048618043,0.088113803,0.036090262
2431,0.005355856,0.005355856,0.009555056,-0.034629688
2432,-0.028926103,-0.028926103,-0.001285273,-0.024106008
2433,0.03745022,0.03745022,0.076520557,0.012502486
2434,0.027026591,0.027026591,0.039621102,0.025169908
2435,0.043567647,0.043567647,0.089500298,0.031624975
2436,0.033919072,0.033919072,0.035841214,0.015968767
2437,0.042090016,0.042090016,0.020922466,0.027002767
2438,0.021464638,0.021464638,0.037127754,0.023098167
2439,0.006372439,0.006372439,0.030382159,0.000331275
2440,0.079128021,0.079128021,0.123646578,0.05707733
2441,0.0482426,0.0482426,0.053749699,0.034334507
2442,0.0187012,0.0187012,0.036574322,0.00325988
2443,0.03509994,0.03509994,0.074209026,0.028547721
2444,0.055696779,0.055696779,0.072151616,0.04208662
2445,-0.005339993,-0.005339993,-0.75649868,-0.057864241
2446,0.022557978,0.022557978,0.019775844,0.011399563
2447,0.013786525,0.013786525,-0.152461561,0.00010214
2448,0.053937157,0.053937157,0.085625595,0.027265104
2449,0.049573843,0.049573843,0.067560906,0.023621595
2450,,,0.010487337,-0.05843517
2451,0.001963119,0.001963119,0.001591523,0.010563805
2452,-0.01820466,-0.01820466,-0.133985432,0.025496337
2453,0.008879644,0.008879644,0.010949669,0.006497415
2454,0.0269813,0.0269813,0.076407073,0.041209559
2455,0.03265519,0.03265519,0.040692012,0.013388557
2456,0.037519622,0.037519622,-0.021260001,0.001716535
2457,0.014594601,0.014594601,0.028368115,0.01069505
2458,0.026278844,0.026278844,0.074305139,0.080654474
2459,,,0.001513325,-0.008371468
2460,0.030540788,0.030540788,0.049717184,0.011316392
2461,0.031083118,0.031083118,0.038936024,0.015581432
2462,0.104849857,0.104849857,0.157623087,0.093638614
2463,0.034559794,0.034559794,0.046279703,0.02036073
2464,0.028361562,0.028361562,0.035393102,0.018602564
2465,0.012160284,0.012160284,0.024819889,0.010415406
2466,0.048438101,0.048438101,0.083749189,0.01842335
2467,0.014451466,0.014451466,0.018483159,0.007647312
2468,0.053836675,0.053836675,0.081473415,0.02193156
2469,0.019398658,0.019398658,0.026639669,0.010277183
2470,0.050304478,0.050304478,0.023233467,0.033570014
2471,0.033583387,0.033583387,0.030779709,0.012692192
2472,0.040731626,0.040731626,0.049743158,0.019776236
2473,0.003787102,0.003787102,0.010877162,-0.013728447
2474,0.00586904,0.00586904,0.008073786,0.004207014
2475,0.025964212,0.025964212,0.04863037,0.015227906
2476,-0.009250177,-0.009250177,-0.096751855,0.00110788
2477,-0.191307988,-0.191307988,-0.882500278,-0.532239596
2478,0.065876741,0.065876741,0.120649705,0.062419103
2479,0.04738759,0.04738759,0.045119534,0.025058391
2480,0.005043724,0.005043724,0.00878426,-0.017732874
2481,0.012238722,0.012238722,0.026363491,0.010099065
2482,0.051827295,0.051827295,0.03575018,0.024009352
2483,0.026972301,0.026972301,0.036933773,0.011032122
2484,0.04060625,0.04060625,0.051350698,0.023805118
2485,,,0.034968944,0.008016673
2486,0.00388768,0.00388768,0.005594841,0.0021478
2487,0.022590089,0.022590089,0.034020664,0.025658371
2488,0.017231756,0.017231756,0.024197395,0.005908861
2489,-0.014162476,-0.014162476,-0.015133984,0.048700652
2490,0.026437152,0.026437152,0.044902323,0.007390287
2491,0.043943148,0.043943148,0.056966654,0.004897227
2492,0.020166457,0.020166457,0.024109735,0.010653852
2493,0.030808237,0.030808237,0.03099697,0.016643524
2494,0.004361024,0.004361024,0.005627222,0.004680632
2495,0.011774457,0.011774457,0.01194141,0.005859193
2496,-0.086129192,-0.086129192,-0.202919261,-0.022158549
2497,0.025568085,0.025568085,0.035902956,0.019486751
2498,0.019071688,0.019071688,0.033392392,0.019878757
2499,0.012332499,0.012332499,-0.386511299,-0.026392451
2500,0.005673241,0.005673241,0.013091778,0.018591712
2501,-0.205385621,-0.205385621,-1.175016312,-0.474463451
2502,,,-0.377428083,-0.001030146
2503,0.068554449,0.068554449,0.064486823,0.023085553
2504,0.004255823,0.004255823,0.001940646,-0.013525489
2505,0.011626316,0.011626316,-0.069366137,0.00410386
2506,-0.003205725,-0.003205725,0.002231627,0.000613365
2507,0.025441614,0.025441614,0.038810271,0.013076539
2508,0.045723802,0.045723802,0.077441157,0.026300788
2509,0.040454767,0.040454767,-0.075202583,-0.016422938
2510,0.027182496,0.027182496,0.065762466,0.019756838
2511,0.029467996,0.029467996,0.037125532,0.01713447
2512,,,-0.311803212,0.006501655
2513,-0.016733338,-0.016733338,-0.395805136,0.011928
2514,0.02533367,0.02533367,0.031937623,0.021932182
2515,-0.003481305,-0.003481305,-0.023605545,0.006901149
2516,0.044762489,0.044762489,0.053110211,0.020523886
2517,0.057251713,0.057251713,0.037136065,0.010983997
2518,0.053062243,0.053062243,0.055216622,0.023696029
2519,0.030189459,0.030189459,-0.297253802,0.019579007
2520,0.016561922,0.016561922,0.046848454,0.016889538
2521,0.018316264,0.018316264,0.021177882,0.017454063
2522,0.000293121,0.000293121,-0.004962064,0.002559025
2523,0.016355033,0.016355033,0.026660672,0.007339722
2524,0.001905568,0.001905568,-0.021785317,0.017753412
2526,0.025315609,0.025315609,0.051455349,0.02756594
2527,0.019925716,0.019925716,-0.088956603,0.013547857
2528,0.01463502,0.01463502,0.032006708,-0.000919302
2529,0.002789683,0.002789683,-0.0991838,-0.015066506
2530,0.027738429,0.027738429,0.060844587,0.011860443
2531,0.052548546,0.052548546,0.060752769,0.031006925
2532,0.041854818,0.041854818,0.052997564,0.021112267
2533,0.044627294,0.044627294,0.05710055,0.030900037
2534,0.037575809,0.037575809,0.057039736,0.043503047
2535,0.025217011,0.025217011,-0.057024448,0.002259955
2536,0.05516609,0.05516609,0.078299032,0.01343762
2537,0.021878019,0.021878019,0.010852597,0.011114052
2538,0.054783211,0.054783211,0.090062074,0.029662333
2539,0.030922771,0.030922771,0.040618428,0.026785475
2540,0.045851784,0.045851784,0.063899452,0.024725331
2541,0.087405232,0.087405232,0.113165896,0.040945056
2542,0.019728548,0.019728548,0.028404451,0.012379713
2543,0.058365423,0.058365423,0.067314723,0.043805238
2544,0.007182538,0.007182538,0.004111733,0.006027472
2545,0.026504004,0.026504004,0.058568048,0.028176269
2546,0.033102511,0.033102511,0.049562891,0.017661613
2547,0.018156483,0.018156483,0.013330146,0.001843982
2548,-0.015443502,-0.015443502,-0.102760756,0.006672971
2549,0.025046455,0.025046455,0.028736099,0.015433437
2550,0.03366743,0.03366743,0.043389162,0.028623314
2551,0.029382069,0.029382069,0.041486251,0.019504476
2552,0.017573493,0.017573493,0.018296363,0.021497466
2553,0.044681459,0.044681459,0.050112791,0.013682335
2554,0.007883525,0.007883525,-0.171525689,0.020708104
2555,0.05853251,0.05853251,0.057402799,0.040503658
2556,0.045212773,0.045212773,0.043489808,0.025896895
2557,0.035154778,0.035154778,0.045743044,0.017341158
2558,0.026764653,0.026764653,0.029608823,0.014303408
2559,0.031977047,0.031977047,0.046973832,0.02209881
2560,0.014662072,0.014662072,-0.009295786,0.020835804
2561,0.049284351,0.049284351,0.076106824,0.033168869
2562,0.016713411,0.016713411,0.005849241,-0.000166601
2563,0.042163786,0.042163786,0.069824281,0.023859558
2564,0.044336014,0.044336014,0.041849839,0.021966807
2565,0.023381445,0.023381445,0.042622134,0.007770065
2566,0.031972464,0.031972464,0.044696922,0.023219738
2567,0.045804333,0.045804333,0.041111756,0.007319208
2568,0.020432001,0.020432001,0.025452929,0.014700957
2569,-0.003913774,-0.003913774,-0.144327968,-0.003425435
2570,0.005861922,0.005861922,0.009975155,-0.017396742
2571,-0.020423299,-0.020423299,-0.06264881,0.008717977
2572,0.034026196,0.034026196,0.062340624,0.022706051
2573,,,0.072519121,0.025202535
2574,0.030818647,0.030818647,0.035373874,0.023485098
2575,0.002625946,0.002625946,0.001557271,-0.009537427
2576,0.00854764,0.00854764,0.009245089,0.007116833
2577,0.005454527,0.005454527,0.002836547,0.000880134
2578,0.006447371,0.006447371,0.010248327,0.004357873
2579,0.020780137,0.020780137,0.029219989,0.017319113
2580,0.007704949,0.007704949,0.009821541,0.00682178
2581,0.0022912,0.0022912,-0.021717309,0.007091644
2582,0.019699882,0.019699882,0.028105333,0.026920568
2583,0.008981595,0.008981595,0.032892913,0.001408153
2584,0.018530167,0.018530167,0.018614345,0.004068123
2585,0.034823672,0.034823672,0.054493376,0.013648205
2586,0.032253933,0.032253933,0.05056133,0.011312197
2587,0.036478987,0.036478987,0.061239361,0.020532251
2588,0.037864112,0.037864112,0.042237609,0.019157462
2589,0.08322689,0.08322689,0.121836988,0.05511995
2590,0.022344112,0.022344112,-0.011436107,0.005588165
2591,0.010839913,0.010839913,0.014671781,0.022610984
2592,0.003766488,0.003766488,0.001087078,-0.000922682
2593,0.026221979,0.026221979,0.037514614,0.015751321
2594,0.024107211,0.024107211,0.038457684,0.017923655
2595,0.055388541,0.055388541,0.05772373,0.022331266
2596,0.014324898,0.014324898,0.019238508,0.005063977
2597,0.079752104,0.079752104,0.102668848,0.039357053
2598,0.025321125,0.025321125,0.039316375,0.019880825
2599,0.022713693,0.022713693,0.039456398,0.015078357
2600,-0.017384205,-0.017384205,-0.043699926,0.02752561
2601,0.071880447,0.071880447,0.092832309,0.042496375
2602,,,0.019944108,0.029972055
2603,0.037701867,0.037701867,0.046992938,0.032434651
2604,-0.232289179,-0.232289179,-2.820880708,
2605,0.042201716,0.042201716,0.064622435,0.049526148
2606,-0.004221451,-0.004221451,-0.007591865,0.005468918
2607,0.005936452,0.005936452,0.195192287,0.005822329
2608,0.073731961,0.073731961,0.113392804,0.05844383
2609,0.010206083,0.010206083,0.026193924,0.009849112
2610,,,0.019640366,0.004869927
2611,0.035535474,0.035535474,-0.56114254,0.025971851
2612,0.057651358,0.057651358,0.058182997,0.027668843
2613,0.035344945,0.035344945,0.012986245,-0.001452783
2614,0.032615025,0.032615025,0.04943396,0.010917147
2615,0.034619045,0.034619045,0.046505993,0.022305823
2616,0.025191505,0.025191505,0.030383529,0.017777298
2617,,,-0.22190934,0.023521578
2618,0.002814045,0.002814045,0.003368547,0.001820956
2619,0.054401226,0.054401226,0.107714877,0.028484065
2620,0.061088527,0.061088527,0.081032827,0.045509842
2621,0.002485029,0.002485029,0.006629015,0.007515018
2622,0.015482015,0.015482015,0.013931612,-0.005284558
2623,0.026699977,0.026699977,0.033630505,-0.002545048
2624,0.043231217,0.043231217,0.048048091,0.029831913
2625,0.001741854,0.001741854,0.003308966,0.002437208
2626,0.075030916,0.075030916,0.092598421,0.05151028
2627,0.028953966,0.028953966,0.049482199,0.028446064
2628,0.004007944,0.004007944,0.006219574,0.006228885
2629,-0.012191206,-0.012191206,-0.385828884,-0.005009316
2630,0.022372781,0.022372781,-0.04304321,0.007992258
2631,0.025643398,0.025643398,0.024661236,0.009512199
2632,0.036619113,0.036619113,0.047303362,0.021859581
2633,-0.000959957,-0.000959957,0.00333736,-0.002902094
2634,0.01498352,0.01498352,0.005145971,0.003266623
2635,0.043108081,0.043108081,0.065163911,0.01912206
2636,0.041523231,0.041523231,0.058475269,0.012419499
2637,0.053230172,0.053230172,0.068959288,0.0668644
2638,0.014765374,0.014765374,-0.32040479,0.001621129
2639,0.00272967,0.00272967,0.004054858,0.001910912
2640,0.042563429,0.042563429,0.036421979,0.034564927
2641,0.04314748,0.04314748,0.066820044,0.043435987
2642,0.000642452,0.000642452,-0.319753962,0.005983328
2643,0.034447517,0.034447517,0.049072571,0.02621508
2644,0.012813256,0.012813256,0.018624448,0.012578133
2645,0.036024548,0.036024548,0.063150453,0.026335593
2646,0.014348293,0.014348293,0.021117874,0.002553839
2647,0.003106584,0.003106584,0.007264816,0.00417401
2648,0.051942534,0.051942534,0.090775739,0.034913562
2649,0.043794829,0.043794829,0.05851252,0.023493668
2650,,,0.027815737,0.019985417
2651,0.021308857,0.021308857,0.028609838,0.016457635
2652,0.030424585,0.030424585,0.032770105,0.012285259
2653,0.02214404,0.02214404,0.024722162,0.015021798
2654,0.03805234,0.03805234,-0.312715956,0.029152198
2655,0.001854438,0.001854438,0.009082227,0.002450195
2656,,,0.001787292,0.008368234
2657,0.011516176,0.011516176,-0.003054287,0.016152732
2658,0.031596264,0.031596264,0.041911327,0.010008767
2659,-0.014038388,-0.014038388,-0.022601887,-0.012872166
2660,0.004823315,0.004823315,-0.168470152,0.008190558
2661,0.037236424,0.037236424,0.045156579,0.022582705
2662,0.14034601,0.14034601,0.016132062,-0.034268785
2663,0.02856755,0.02856755,0.010886296,0.016790914
2664,0.04166712,0.04166712,0.057997756,0.028208441
2665,,,-0.104907433,0.001055614
2666,0.030904923,0.030904923,0.050101308,0.023905412
2667,0.009341773,0.009341773,0.007475159,0.008617855
2668,,,-0.362629994,0.052970596
2669,0.020135896,0.020135896,0.032616147,0.018829999
2670,-0.014514937,-0.014514937,-0.027755365,0.011479536
2671,0.007682561,0.007682561,-0.051189698,-0.011406346
2672,0.055025828,0.055025828,0.060329059,0.037788443
2673,0.012114217,0.012114217,0.007513446,0.013188665
2674,0.025465143,0.025465143,0.050479777,0.015936179
2675,0.040147699,0.040147699,0.061581863,0.027313105
2676,-0.005927194,-0.005927194,0.00337211,0.002414976
2677,0.028251174,0.028251174,0.058611581,0.021442025
2678,0.017300626,0.017300626,0.022402657,0.009959632
2679,0.004568358,0.004568358,0.011668489,0.001383809
2681,0.029213385,0.029213385,-0.103446923,0.008573068
2682,0.040365496,0.040365496,0.10335728,0.016433239
2683,0.027091572,0.027091572,0.045525527,0.019753581
2684,-0.154750274,-0.154750274,-0.798656358,-0.238070369
2685,0.052375071,0.052375071,0.065140354,0.018636922
2686,0.028553099,0.028553099,0.001266928,0.003919356
2687,0.033792317,0.033792317,0.053204602,0.026404507
2688,0.04224784,0.04224784,0.058023575,0.032904683
2689,-0.003836532,-0.003836532,0.0024577,-0.009867665
2690,0.021399604,0.021399604,0.03112169,0.009380967
2691,0.00400263,0.00400263,0.005996528,0.003144666
2692,0.010043328,0.010043328,-0.12877465,0.025818846
2693,-0.024453396,-0.024453396,-0.058490003,-0.011503383
2694,0.002940484,0.002940484,-0.055638911,-0.013460674
2695,0.028702429,0.028702429,0.035227435,0.020227985
2696,0.038895844,0.038895844,0.020474634,0.012964236
2697,0.038919026,0.038919026,0.046140345,0.026904283
2698,0.020890907,0.020890907,0.027027016,0.01846493
2699,0.013774179,0.013774179,-0.047777034,-0.003249052
2700,0.011324346,0.011324346,0.016753178,0.008938978
2701,0.055154251,0.055154251,0.018765109,0.0443924
2702,0.012695785,0.012695785,0.018190965,0.002849772
2703,-0.004072276,-0.004072276,0.000818977,-0.006456453
2705,0.060355761,0.060355761,0.067438095,0.026161593
2706,0.045756944,0.045756944,0.045813289,0.034989368
2707,0.034350631,0.034350631,0.00917956,0.021551599
2708,0.010229531,0.010229531,-0.025303838,0.001062917
2709,0.055973334,0.055973334,0.060803617,0.005113182
2711,0.041882972,0.041882972,-1.014187099,-0.060670146
2712,0.039121164,0.039121164,0.011214497,0.04438157
2713,0.029668688,0.029668688,0.074752115,-0.00939623
2714,0.006744512,0.006744512,0.008808586,-0.001219996
2715,0.006654333,0.006654333,0.006742517,-0.000364727
2716,0.034631138,0.034631138,0.022519407,-0.00506639
2717,0.059277189,0.059277189,0.087597043,0.027830158
2718,0.040019889,0.040019889,0.042050193,0.012639019
2719,,,-0.081656378,0.003648852
2721,-0.002496168,-0.002496168,-0.017686509,0.012212342
2722,0.034396757,0.034396757,0.047394534,0.020305741
2723,-0.007848267,-0.007848267,-0.052428791,0.011520548
2724,0.019649139,0.019649139,0.050637289,0.009421123
2725,0.013002201,0.013002201,0.022800054,0.011935727
2726,0.026963516,0.026963516,0.034391984,0.01493099
2727,0.028572658,0.028572658,0.051488592,0.020835195
2728,0.041919494,0.041919494,0.059278076,0.027314423
2729,0.0123242,0.0123242,0.015016294,0.004636131
2730,0.021547986,0.021547986,0.028748294,0.016197557
2731,0.011339311,0.011339311,0.010723688,-0.012500507
2732,0.024247258,0.024247258,0.016837176,0.025929062
2733,0.020352059,0.020352059,0.024434635,0.011636106
2734,0.042785231,0.042785231,0.072037291,0.050315394
2735,0.016696312,0.016696312,0.031691894,0.007696532
2736,0.02800508,0.02800508,0.049993502,0.024086974
2737,0.035308682,0.035308682,0.070415775,0.036826344
2738,0.014948482,0.014948482,0.030145003,0.021222881
2739,,,0.033612925,0.013640399
2740,0.024438105,0.024438105,0.02880594,0.015013401
2741,0.021278643,0.021278643,0.022112214,0.004166646
2742,0.025480157,0.025480157,0.039475037,0.032547541
2743,0.031035062,0.031035062,0.045839594,0.026486753
2745,0.029594862,0.029594862,0.050481476,0.026533807
2746,0.0532042,0.0532042,0.099847236,0.059207498
2747,0.008330872,0.008330872,0.015983645,0.008840174
2748,0.017990571,0.017990571,0.033633442,0.002396563
2749,0.037655299,0.037655299,0.061650006,0.032433497
2750,0.005858499,0.005858499,0.006165392,0.000285855
2751,0.01027872,0.01027872,0.032669635,0.014851807
2752,0.006657497,0.006657497,0.006854757,0.005538592
2753,0.059822504,0.059822504,0.092423464,0.018568178
2755,0.005271459,0.005271459,0.298669195,0.035408583
2756,0.067780587,0.067780587,0.090010919,0.050316469
2757,0.031263162,0.031263162,0.043830074,0.029351122
2758,0.014948488,0.014948488,0.020630383,0.009258831
2759,0.013590314,0.013590314,0.02334097,0.050020529
2760,0.014198846,0.014198846,0.023389097,0.017539804
2761,0.010173519,0.010173519,0.009776674,-0.002353101
2762,0.027988325,0.027988325,0.021316035,0.013214132
2763,0.059415361,0.059415361,0.062948181,0.059583796
2765,0.01035962,0.01035962,0.001098534,-0.021785818
2766,0.021999486,0.021999486,-0.312206211,-0.098661972
2767,0.009922019,0.009922019,0.012208274,0.003717922
2768,0.029568372,0.029568372,0.051931147,0.024686262
2769,0.028949126,0.028949126,0.026988687,0.013873266
2770,0.031053957,0.031053957,0.042271264,0.02149738
2771,0.01415609,0.01415609,0.023597649,0.004652443
2772,0.040120064,0.040120064,0.046677077,0.015957104
2773,0.018821983,0.018821983,0.030253968,0.011805228
2774,0.007769264,0.007769264,0.025958443,-0.002317689
2775,0.053157229,0.053157229,0.081091643,0.043079284
2776,0.024808208,0.024808208,0.032684144,0.013806082
2777,0.015125027,0.015125027,0.032559309,0.010911584
2778,0.012657669,0.012657669,0.0116533,0.005094688
2779,0.004891252,0.004891252,0.005496121,0.003810595
2780,0.001448882,0.001448882,0.003333141,0.000917174
2781,0.042485606,0.042485606,0.049229566,0.01197361
2782,0.014533328,0.014533328,0.018172004,0.006268549
2783,0.055236914,0.055236914,0.061518158,0.024837419
2785,0.005867132,0.005867132,0.004916026,0.002567694
2786,0.008899213,0.008899213,0.018166555,-0.025157418
2787,0.023834065,0.023834065,0.026655953,0.011786612
2788,0.05307538,0.05307538,0.076077115,0.04690868
2789,0.035354082,0.035354082,0.040454155,0.01881837
2790,0.045013258,0.045013258,0.059403653,0.028899853
2791,0.034108932,0.034108932,0.053374586,0.023330619
2792,0.010557421,0.010557421,0.007369621,0.006843134
2793,0.034795038,0.034795038,0.054581197,0.015765005
2795,0.020080458,0.020080458,0.026771767,0.013370677
2796,0.009728206,0.009728206,0.013150167,0.010175105
2797,0.007215799,0.007215799,0.006933234,0.01128745
2798,0.041538468,0.041538468,0.072696531,0.03266617
2799,0.008895284,0.008895284,0.017207544,0.016923327
2800,-0.002681087,-0.002681087,-0.000694901,0.009022413
2801,0.032174437,0.032174437,0.039437797,0.024052364
2802,0.023040378,0.023040378,0.032475451,0.018452136
2803,0.046321116,0.046321116,0.078506561,0.034503902
2805,0.009954165,0.009954165,0.011447789,0.008115341
2806,0.00639975,0.00639975,0.024453965,0.000771068
2807,0.047678228,0.047678228,0.086888813,0.038217464
2808,0.009326876,0.009326876,0.014103087,0.003981803
2809,0.027013392,0.027013392,0.035795198,0.029947357
2810,0.031918653,0.031918653,0.03613309,0.030742046
2811,0.030391422,0.030391422,0.035253907,0.019896358
2812,0.022611326,0.022611326,0.029057371,0.019383759
2813,-0.009655845,-0.009655845,0.003740192,-0.012123018
2815,0.030748021,0.030748021,0.046158661,0.020388973
2816,0.004767811,0.004767811,0.004291764,-0.004409826
2817,0.017349803,0.017349803,0.022852879,0.009738561
2818,0.050161016,0.050161016,0.079452539,0.041692014
2819,0.008649765,0.008649765,0.023350817,0.007499372
2820,0.028352244,0.028352244,0.033838116,0.017390345
2821,0.014773457,0.014773457,0.025949156,0.010103605
2822,0.039792449,0.039792449,0.053113988,0.029931124
2823,0.038470484,0.038470484,0.037771274,0.008368452
2824,0.013593896,0.013593896,0.011383698,0.003185363
2825,0.02530578,0.02530578,0.031834988,0.012888657
2826,0.004307599,0.004307599,0.01302519,0.006161134
2827,0.02132825,0.02132825,0.024238957,0.002605009
2828,0.016347956,0.016347956,0.019154884,0.012151304
2829,0.008664181,0.008664181,0.015105387,-0.000759985
2830,0.00654974,0.00654974,0.023816459,-0.00072479
2831,0.028668907,0.028668907,0.061072068,0.018250447
2832,0.034426754,0.034426754,0.048253616,0.020115557
2833,0.045650805,0.045650805,0.059365948,0.034101078
2835,0.000243137,0.000243137,0.0025737,0.00540935
2836,0.012255046,0.012255046,0.027203292,0.011201652
2837,0.026527212,0.026527212,0.032895451,0.01514613
2838,0.020400035,0.020400035,0.028167078,0.018699909
2839,0.062058947,0.062058947,0.084562473,0.047300144
2840,0.02604201,0.02604201,0.049405153,0.020024743
2841,0.022557608,0.022557608,0.028448612,0.011164737
2842,0.030670794,0.030670794,0.045587835,0.007999257
2843,0.027707721,0.027707721,0.033028333,0.018249516
2845,0.028179031,0.028179031,0.027975099,0.008527469
2846,0.012838997,0.012838997,0.021223141,0.018830062
2847,0.01696234,0.01696234,0.026714308,0.016671658
2848,-0.016603256,-0.016603256,-0.038065071,-0.011979937
2849,0.030226904,0.030226904,0.04174788,0.024740117
2850,0.01005143,0.01005143,0.02075851,0.018958324
2851,0.025191239,0.025191239,0.038820594,0.017613233
2852,0.056009612,0.056009612,0.06277263,0.032051065
2853,0.039292896,0.039292896,0.048938113,0.020305892
2855,0.011249752,0.011249752,0.012429719,0.007796517
2856,0.011861156,0.011861156,0.010167834,0.004566986
2857,0.011428599,0.011428599,0.024428492,0.001432163
2858,0.00614163,0.00614163,0.024251168,0.005570181
2859,0.022976182,0.022976182,0.034637637,0.007963909
2860,0.041418751,0.041418751,0.046316919,0.026360784
2861,0.021170313,0.021170313,0.027821812,0.00850917
2862,0.020032149,0.020032149,0.018751974,0.004700848
2863,0.024188121,0.024188121,0.027395524,0.008849397
2864,0.013469256,0.013469256,0.023387676,0.01508349
2865,0.018804761,0.018804761,0.017980354,-0.019837244
2866,0.032300872,0.032300872,0.03770656,0.015285459
2867,0.039755839,0.039755839,0.060108178,0.028516519
2868,0.030605548,0.030605548,0.041716626,0.009407293
2869,-0.003088669,-0.003088669,0.008918435,0.009385862
2870,0.012904684,0.012904684,0.021046867,0.009806858
2871,0.020204532,0.020204532,0.034210927,0.009861221
2872,0.043172947,0.043172947,0.043168046,0.004126567
2873,0.03168071,0.03168071,0.037018297,0.019255852
2875,0.031777499,0.031777499,0.044071564,0.022236777
2876,0.007375746,0.007375746,0.010666059,0.000238397
2877,0.012507427,0.012507427,0.020850526,0.007996777
2878,0.022659167,0.022659167,0.029739405,0.018363183
2879,0.036494411,0.036494411,0.049330003,0.026889643
2880,0.022276434,0.022276434,0.036087116,0.015138725
2881,0.008770561,0.008770561,0.014446026,0.003254475
2882,0.042104319,0.042104319,0.057546687,0.027970225
2883,0.023392558,0.023392558,0.034956551,0.015989046
2884,0.064724179,0.064724179,0.086853198,0.04258979
2885,0.027110778,0.027110778,0.030522304,0.010381052
2886,0.011559916,0.011559916,0.017091492,0.007043691
2887,0.039213901,0.039213901,0.061262246,0.033341786
2888,0.0085701,0.0085701,0.012184875,0.004732538
2889,0.02670192,0.02670192,0.040532005,0.02427455
2890,0.020689434,0.020689434,0.022865214,0.002476013
2891,0.016867136,0.016867136,0.018597157,0.007458329
2892,0.019380388,0.019380388,0.031115301,0.010015734
2893,0.006921057,0.006921057,0.019343556,0.028925656
2895,0.013008085,0.013008085,0.01574368,0.011908018
2896,0.024583504,0.024583504,0.029234789,0.009473459
2897,0.019906047,0.019906047,0.021225363,0.004710829
2898,0.016492708,0.016492708,0.025326369,0.008415264
2899,0.01980107,0.01980107,0.036151462,0.008900335
2900,0.044351986,0.044351986,0.053440984,0.030515542
2901,0.024658459,0.024658459,0.031790255,0.016218529
2902,0.005331303,0.005331303,0.007667883,0.002097325
2903,0.013562112,0.013562112,0.01350088,-0.003682365
2905,0.033897317,0.033897317,0.044891508,0.011478092
2906,0.006453101,0.006453101,0.003903287,0.007374907
2907,0.011186452,0.011186452,0.01822601,0.012932203
2908,0.009503201,0.009503201,0.030185074,0.009099179
2909,0.004661188,0.004661188,0.010272532,0.019258978
2910,0.015366684,0.015366684,0.035253771,0.013659487
2911,0.035089217,0.035089217,0.049125811,0.033745742
2912,0.015712358,0.015712358,0.023669099,0.00662233
2913,0.029694477,0.029694477,0.040657181,0.014663038
2915,0.010248071,0.010248071,0.014720812,0.010374451
2916,0.023726902,0.023726902,0.031108725,0.013627249
2917,0.016840749,0.016840749,0.028210239,0.015062595
2918,0.060236735,0.060236735,0.092274769,0.035003866
2919,0.011313674,0.011313674,0.018241155,0.006753461
2920,0.028646534,0.028646534,0.043610291,0.008296214
2921,0.015542707,0.015542707,0.021562239,0.014836031
2922,0.011837971,0.011837971,0.017408786,0.009096317
2923,0.025236594,0.025236594,0.037855854,0.01826203
2925,0.029660128,0.029660128,0.040354925,0.023428307
2926,0.034235587,0.034235587,0.038464185,0.031048478
2927,0.013114186,0.013114186,0.01383389,0.008800523
2928,0.023398051,0.023398051,0.03302407,0.020933541
2929,0.020504544,0.020504544,0.028556148,0.013129716
2930,0.010241803,0.010241803,0.016331029,0.015043606
2931,0.010599858,0.010599858,0.015758373,0.012648471
2932,0.013021089,0.013021089,0.02126395,0.015178128
2933,0.013515741,0.013515741,0.029944245,0.011540302
2935,0.00527248,0.00527248,0.021323292,0.005127187
2936,0.114882519,0.114882519,0.138904741,0.112195464
2937,0.025033266,0.025033266,0.026391994,0.013825174
2938,0.031788491,0.031788491,0.068431529,0.008978515
2939,,,0.01916471,0.009727225
2940,,,0.037793663,0.022933342
2941,,,0.026228706,0.000270381
2942,,,0.034863468,0.033114259
2943,,,0.028100353,0.006461777
2945,,,,0.003650373
2946,,,,0.008368771
2947,,,,0.012739245
2948,,,,0.0830151
2949,,,,0.008917473
2950,,,,0.010265773
2951,,,,0.006052102
2952,,,,0.011029184
2953,,,,0.012913026
2955,,,,0.013939113
2956,,,,0.014592684
2958,,,,0.034895648
300001,0.00964523,0.00964523,0.010736233,0.00380551
300002,-0.02218514,-0.02218514,0.012182926,-0.028298107
300003,0.021744215,0.021744215,0.033845809,0.02826089
300004,0.003892666,0.003892666,-0.581910089,-0.004360076
300005,0.006046411,0.006046411,-0.077801837,0.023787502
300006,0.029001721,0.029001721,0.031167112,0.015832044
300007,0.041084106,0.041084106,0.037588371,0.031958796
300008,-0.393287896,-0.393287896,-0.756343018,-0.011847018
300009,0.01659713,0.01659713,0.019869088,0.008648145
300010,0.004126376,0.004126376,-0.221079052,0.003409052
300011,0.008280769,0.008280769,-0.17080142,0.008904867
300012,0.017709739,0.017709739,0.026026807,0.009176487
