Stkcd,0,1,2,3
300448,2509596.79,3111511.74,2792327.26,2988928.29
300449,1661111.4,2208351.74,1860175.12,2076588.92
300450,14048979.0,18053957.46,28489214.21,28574003.54
300451,6441749.81,8511041.43,7710498.01,9308106.64
300452,1471344.75,1785403.72,1719726.16,1621565.79
300453,1010033.97,1239170.53,1064133.54,1035826.38
300454,3584896.0,4196248.8,18301637.64,22924086.9
300455,3127700.47,4113490.21,3933337.36,4218642.39
300456,2930910.79,4246330.93,3928200.33,4555152.98
300457,5248146.96,4696978.79,6283526.9,6177667.24
300458,4253819.26,5134359.85,4454545.72,5946498.84
300459,5628063.52,6324871.39,7190444.56,6511235.86
300460,1408455.05,1665914.58,1766879.1,1733224.26
300461,1657687.68,2149784.64,2059551.36,1081485.04
300462,1183797.72,1393476.92,1405856.51,1927346.48
300463,5356583.56,7395114.46,9199961.7,9614961.21
300464,715974.14,1799717.45,1578456.91,2054533.32
300465,2564394.88,3989532.8,3312274.18,3346509.57
300466,1503008.53,2142961.38,1764273.69,2181012.62
300467,3022644.57,3653056.53,2429354.8,2105588.7
300468,2244216.35,3408980.44,3034551.44,3835568.7
300469,1861599.74,2461739.87,2375036.55,2794396.73
300470,3994026.3,5001810.76,4464426.13,4872407.1
300471,1486602.4,2943144.83,2906997.0,2312461.08
300472,974173.4,1940951.6,2155821.08,2137512.16
300473,3354787.44,3772019.83,2938753.13,3548332.63
300474,2458472.48,3162155.83,5269467.09,7341778.63
300475,1056790.0,1518732.39,1661960.34,2150999.91
300476,8877902.63,10490407.59,8583751.32,10862623.36
300477,2872087.39,2951339.25,2688223.07,3376905.66
300478,1798756.6,1924162.87,1998867.39,1602140.58
300479,2080000.0,2758400.0,2418195.2,2393948.59
300480,962547.08,1119774.99,1203522.87,1583188.0
300481,2569309.79,565709.78,417493.16,3558534.1
300482,5649459.42,7772942.47,9033298.36,11696659.04
300483,1517545.98,1725826.95,1852285.32,1951659.02
300484,1048899.13,1697913.61,1484465.22,1509035.85
300485,2420323.2,2901427.2,2447462.4,2293851.25
300486,1778083.13,2156807.34,1748979.54,1853280.1
300487,2669356.32,3776982.05,3468695.25,3841756.06
300488,755995.45,795930.2,868119.93,824631.11
300489,835430.26,1098648.01,1234075.8,1273423.14
300490,1269414.12,2611060.53,2031736.2,2094095.26
300491,798842.76,932479.61,1679566.2,1582851.22
300492,669954.08,909796.95,893994.81,2794799.61
300493,2736000.0,3336000.0,3525539.63,3449208.6
300494,923748.92,1746133.02,1688973.43,1809027.05
300495,4215430.14,4627531.12,4369909.35,3973568.61
300496,5281851.93,8257374.85,8220587.31,10318137.44
300497,2830771.28,3491700.26,2792471.04,3180549.79
300498,100509151.1,150932043.7,134619119.3,149074401.3
300499,986665.16,1337600.95,1303007.95,1632820.17
300500,915207.21,3429493.05,2435176.58,2263187.6
300501,601861.43,1237938.53,1950673.35,973621.93
300502,2532430.79,4487533.68,3953802.58,5463551.58
300503,912973.31,1577830.55,1303492.63,1348440.65
300504,1722107.52,1934696.88,2674841.4,2447554.32
300505,849936.24,1284424.19,1174657.69,1246064.39
300506,1929178.48,3438240.24,3763589.88,3699528.77
300507,981091.18,1301322.68,1311565.25,1431509.58
300508,583384.07,679110.36,1461955.29,1201765.43
300509,609634.0,788526.6,1065771.18,1293337.98
300510,1621953.84,2385393.14,2246850.75,4173472.4
300511,1395899.36,1695548.2,1975033.94,1740060.01
300512,933899.05,1249868.23,2776250.54,2452718.54
300513,1401254.86,1722157.62,3395614.36,3002208.19
300514,1121774.4,1403572.8,1292479.2,1154289.6
300515,790811.29,982826.46,1793413.84,1586349.84
300516,1296192.0,1743642.0,4284000.0,5792400.0
300517,542850.0,662523.75,693798.78,922001.82
300518,1085463.16,1507951.62,1517897.97,1518218.6
300519,1366404.0,1543256.0,1592258.4,1548337.0
300520,1688653.36,2314998.44,1875655.67,3312553.99
300521,832900.83,1172511.87,960956.87,1565269.73
300522,867701.93,1039185.88,850242.99,1206418.12
300523,6106365.11,5434151.81,5537526.49,6245910.41
300525,1862002.01,2767120.09,2548854.22,4378717.48
300526,673891.85,817567.28,876818.75,9015392.27
300527,1703340.04,3275058.35,2802963.7,11276392.14
300528,1392833.69,1462475.37,1263499.13,1754088.95
300529,4439038.79,6671867.48,6759435.83,17425997.2
300530,646134.97,822947.51,800819.6,1547523.21
300531,2045872.92,2818107.6,2142249.76,4670400.0
300532,1201035.12,1714226.42,1818300.18,1978148.44
300533,1289244.92,1511261.14,1451382.96,2637198.48
300534,1159016.17,1462673.98,1257777.9,1750972.5
300535,681141.82,828801.93,753648.75,999001.71
300536,524328.47,1245315.56,1134006.7,1565025.03
300537,856221.67,1150635.21,1197219.63,2426883.51
300538,506327.14,796205.43,830898.22,1271280.65
300539,491782.04,706632.36,615647.47,785623.01
300540,779298.19,1119320.65,1137328.97,1296630.83
300541,1035093.08,1371044.35,1221719.58,2349004.29
300542,779884.97,1141652.42,1219713.0,2451529.67
300543,721218.0,817494.0,900990.0,1903107.3
300545,958627.12,1453417.04,1157306.62,1746563.66
300546,1665402.38,2037706.61,1677051.03,1720991.23
300547,1021934.57,1511937.49,1248826.09,1025861.65
300548,1256953.5,1539043.2,1240239.6,1480374.0
300549,788833.24,971670.8,908647.25,995218.06
300550,1530235.6,1833180.1,1289987.44,1225422.28
300551,732666.46,966496.18,976888.61,993126.78
300552,594050.69,790417.44,1187688.84,1893579.65
300553,545779.48,608747.6,594010.38,622814.94
300554,868889.05,873082.08,797141.64,815311.44
300555,747841.5,1075254.69,932055.24,996289.81
300556,994937.72,1356316.82,1136649.69,1268860.15
300557,756173.64,996449.93,932637.59,927125.57
300558,5425384.19,7629817.75,7030060.66,7814395.57
300559,2626360.21,3703159.25,3475492.11,3767193.05
300560,1364828.22,1391615.82,1510228.75,1399967.01
300561,882939.75,1024237.16,1673103.71,1556281.05
300562,825032.85,1140107.8,1042262.73,1010600.51
300563,788403.5,922477.0,986306.25,932603.7
300565,1037807.32,1069838.41,1082206.84,1098005.48
300566,1248499.14,1631561.37,1528465.61,2355123.37
300567,4224380.94,6772566.35,6635917.55,5969273.56
300568,2856056.57,3795638.08,2965877.61,3552535.41
300569,1087023.26,1864435.23,1479798.29,2429102.86
300570,1746090.42,2314767.94,2109794.66,2894860.41
300571,3032113.14,4064879.28,2864581.65,3552606.81
300572,2444313.16,4361421.52,4208632.93,4734712.05
300573,899141.69,1020560.58,2698494.83,4050684.11
300575,1471935.87,2177295.79,1847694.57,1433693.05
300576,556000.54,670553.42,766346.76,925938.33
300577,2000063.39,2167483.71,2262198.48,2062193.5
300578,1031524.66,1612929.47,1594623.26,1621876.6
300579,986832.89,2207989.93,1850025.32,2661393.57
300580,859383.2,1176032.86,1018038.56,992918.13
300581,724272.4,982600.2,868649.6,1182461.2
300582,1195024.26,1798945.71,1384722.65,1190539.17
300583,1128556.84,1289584.71,1121748.05,1072112.2
300584,1144804.55,1374334.54,1239802.89,1409602.87
300585,740021.15,889867.06,900251.23,1327601.79
300586,633549.38,943896.75,833714.25,866641.63
300587,729270.25,942362.63,1002479.61,882827.43
300588,833179.2,1104768.0,984036.6,957292.2
300589,660305.0,911821.17,800169.6,811704.04
300590,2403660.0,3848960.0,3317400.0,3586160.0
300591,658944.0,797368.0,689832.0,692120.0
300592,816792.4,1022121.16,952643.97,921690.1
300593,1090638.12,1338206.28,1461321.26,1925009.74
300594,,,980419.74,786825.18
300595,5339160.67,8030792.26,8832047.57,12326928.44
300596,3796863.57,4597879.3,3723375.89,4038148.13
300597,1074570.0,2199422.09,2157360.35,1905541.14
300598,1052937.4,1653648.58,1465019.47,1700080.37
300599,916036.77,1099062.91,991877.84,918552.69
300600,1065225.2,1598168.0,1285798.8,1263104.11
300601,8825802.76,14191164.89,13542291.63,19471640.84
300602,2071420.0,2672200.0,2457014.85,4226840.63
300603,1151968.91,1368747.64,1479840.7,1483944.53
300604,2009588.81,2486982.27,2388538.67,2658437.21
300605,726211.16,930034.42,978327.8,911946.52
300606,596181.14,707697.04,670706.45,723976.72
300607,1763806.72,2302986.66,2037206.69,2215131.18
300608,1200704.43,1900666.3,1736565.06,1804785.31
300609,1489021.91,2363644.21,1924241.0,2184392.23
300610,635199.79,727719.1,621272.15,600833.12
300611,625347.55,749389.5,688469.49,637058.92
300612,676434.66,1180587.04,904028.63,734466.59
300613,1164746.11,1405772.7,1156202.74,1609001.35
300615,672606.0,811641.6,1208383.61,1239065.69
300616,4143333.18,6028525.91,5155814.63,5341546.6
300617,800536.05,957266.4,848252.55,826596.6
300618,8443934.72,9035511.68,6839040.0,10005540.16
300619,920287.86,788665.32,696060.36,706441.84
300620,969100.0,1013540.0,807620.0,848694.3
300621,613028.58,711214.9,654110.05,702169.73
300622,636226.5,783107.0,741449.34,1331176.04
300623,1652540.01,2491478.55,2405277.95,2243687.47
300624,1081200.0,2924299.8,2340119.12,3497520.71
300625,1299048.66,1514171.85,1278736.6,1287969.35
300626,829868.48,850521.32,787466.27,772226.75
300627,1737742.8,2066075.22,2056796.44,1862973.02
300628,5799648.8,7281300.0,7995987.6,9064658.4
300629,665872.48,842832.74,1010707.03,824549.91
300630,4360904.37,7442042.66,8554538.49,7586548.37
300631,1036094.8,1217671.28,1547869.68,1177186.01
300632,687901.9,894658.94,1033273.62,1102081.43
300633,3351539.05,3610659.85,5613742.18,5039788.14
300634,955038.7,5586611.85,4353177.95,3816815.0
300635,836798.89,811878.54,711322.77,975295.5
300636,843365.58,982428.66,1122119.88,1019808.95
300637,1598280.11,2094700.85,1585561.35,1569453.81
300638,1100841.0,2394000.0,2192106.0,2545620.0
300639,1330576.13,1648221.58,1550714.93,2091624.0
300640,491504.99,625598.69,618459.17,609135.66
300641,1107964.8,1331344.8,1226356.2,1119133.8
300642,2016669.69,2354911.97,2161189.94,2161725.02
300643,766419.6,731844.28,616377.55,740216.88
300644,566400.0,1201947.01,1119942.06,1170935.53
300645,1415713.32,1654617.78,1338455.43,1273733.21
300647,1142856.59,1305786.11,1188288.86,1130727.7
300648,880055.04,1230247.02,1243456.11,1001489.52
300649,778240.0,836480.0,672000.0,638400.0
300650,541502.53,648515.66,524477.65,774945.36
300651,1142646.55,1706331.11,1776688.07,1429548.99
300652,565940.9,653031.44,649784.0,600481.89
300653,2002565.6,2389488.8,2525820.8,3603492.8
300654,876020.4,1173691.13,830656.13,770112.51
300655,1138664.61,1454025.93,1301090.0,1715560.09
300656,935455.1,1107596.96,1117837.88,1124485.59
300657,1791096.56,2916845.03,2569078.58,3966237.24
300658,475020.0,649320.0,591360.0,589260.0
300659,1271648.98,2060567.65,2362791.77,3640064.34
300660,874240.92,1073014.74,950111.57,1014428.77
300661,2908466.1,3969067.84,4329389.43,9517851.67
300662,2410165.49,3683204.02,3209325.62,2550607.46
300663,1705418.25,4687745.34,5683290.94,5153195.23
300664,960000.0,3791510.47,3955921.1,3784799.83
300665,693698.25,829689.15,834290.0,739279.12
300666,3683408.06,4009673.15,3380320.27,3968051.82
300667,1825562.16,2267706.59,1479866.86,1562141.44
300668,741132.18,906376.3,818009.81,806574.62
300669,471504.0,543041.0,536616.0,577941.0
300670,1408694.4,1511769.6,1519128.0,1256580.0
300671,1347507.77,1643110.41,1636820.99,1687922.51
300672,2043431.2,3139163.85,3429817.16,4096939.06
300673,1483968.6,2080800.48,1219765.67,1317365.25
300674,1050262.5,1352338.0,1127881.9,1216694.98
300675,2070714.19,2216720.92,1437480.59,1257593.85
300676,14792761.74,18596966.97,13985985.77,15643217.42
300677,1480250.82,2067671.6,1811777.65,1758755.51
300678,1568077.7,2139651.18,1833867.7,2310729.39
300679,2754828.16,3551879.65,3716271.53,4764724.31
300680,584204.69,653540.38,636441.49,820647.1
300681,653751.0,711018.0,513513.0,545076.0
300682,2670406.59,3734194.98,2955827.16,3904298.7
300683,1295874.84,1564085.27,1437113.31,1444851.43
300684,1887001.33,2369023.77,1982056.64,2239135.28
300685,3726966.46,5024253.24,4770990.79,5986286.14
300686,971436.83,1643428.04,1279689.68,1690987.05
300687,1253900.55,1755586.03,1491903.64,1462779.58
300688,1457892.73,1559835.61,1381526.92,1216956.78
300689,600712.0,673064.0,643361.6,719521.6
300690,972117.58,1385540.34,1169486.26,1263891.37
300691,1332079.36,1884152.33,1599249.53,2028245.3
300692,1275615.75,1390081.65,1390081.65,1209652.35
300693,988571.4,1193332.66,909439.16,811948.02
300694,996393.3,1249932.6,1033536.0,879582.2
300695,940622.28,1074877.77,889588.52,866573.29
300696,1096706.31,1220147.24,1339653.8,1348014.34
300697,573040.0,651040.0,692120.0,773760.0
300698,828579.02,774491.86,879939.1,740466.01
300699,8225665.26,13170255.1,10518741.76,12706125.37
300700,1106801.35,1038124.73,888365.38,993374.15
300701,705618.35,857130.11,817210.84,956064.68
300702,1156850.59,1753177.9,1912178.86,2190728.77
300703,976630.88,1091881.31,1125146.25,1090918.97
300705,1100156.7,1340259.1,1051723.72,1153049.55
300706,1358185.46,1605742.05,1381253.24,1483303.56
300707,1286055.07,1336231.29,1219585.85,988857.47
300708,1225392.5,1444253.3,1137338.63,1246607.1
300709,1493182.09,2500896.11,2735142.94,3299259.1
300710,757809.25,1007235.63,967167.4,918222.36
300711,887865.48,877015.8,990937.44,896627.23
300712,838077.38,993537.31,965540.7,1032265.06
300713,922681.35,992471.17,877296.44,926748.73
300715,696987.0,972531.0,814248.0,762777.0
300716,981787.5,1056839.7,1217794.5,1041522.3
300717,609392.64,776826.88,659962.88,686310.4
300718,717255.0,842490.0,891000.0,934560.0
300719,846587.65,1053525.48,956618.49,1641849.15
300720,613465.33,679460.42,741693.89,669699.09
300721,840101.14,966032.63,765525.75,779277.71
300722,616800.0,743800.0,679000.0,636160.0
300723,1263326.66,1779733.32,1889799.94,1822333.32
300724,2278400.0,2706400.0,2129600.0,5508061.17
300725,3542773.06,6487295.94,5665984.49,7829940.64
300726,1960753.4,2228621.81,2559390.5,2931401.33
300727,627124.88,669145.43,703564.06,597373.2
300729,553489.69,631077.08,569914.7,759280.96
300730,1349116.8,1504057.38,1390686.22,1221866.21
300731,1541707.13,1687949.06,1528198.83,1776046.61
300732,2818324.76,3199341.57,2355234.84,2073078.88
300733,636000.0,1011457.24,878495.73,836436.52
300735,1415348.6,2715826.16,2831888.12,4383789.33
300736,454564.66,1047464.0,1059196.72,887749.37
300737,1283650.05,2884892.35,2599727.46,2781710.12
300738,619174.17,1779584.16,1549202.33,2080064.74
300739,974820.0,1104642.0,1349964.0,1362915.0
300740,1230800.0,2659965.37,1812828.74,1879936.05
300741,1913601.3,2572614.3,1952403.0,3530863.6
300742,771066.4,844090.0,1109170.41,1341666.75
300743,678150.0,631290.0,1305357.13,1192299.0
300745,1036692.3,1020086.9,1538324.62,1543170.92
300746,965736.0,1124588.0,1015332.75,978778.25
300747,4403200.0,5574400.0,8996918.83,9782752.9
300748,903136.0,1036672.0,2499328.0,9594770.19
300749,639540.0,1083000.0,770526.0,737694.0
300750,16032587.5,18465717.31,82453229.06,85985150.04
300751,1556360.0,2204150.0,1647880.0,2132780.0
300752,1035240.45,1188373.93,842579.28,878909.88
300753,810424.0,818100.0,726392.0,758510.0
300755,,2017420.04,2038259.97,2773562.81
300756,775600.0,935000.0,650340.0,721800.0
300757,,1290000.0,839280.0,987480.0
300758,,1247023.2,875104.0,873770.0
300759,,2764991.9,2243233.4,3055076.5
300760,13281152.0,16330880.0,19845120.0,22430336.0
300761,,2895379.2,2212195.2,2779382.4
300762,,2231450.4,1934880.0,1874832.0
300763,,1338400.0,861200.0,771800.0
300765,,2649500.0,1833500.0,1796000.0
300766,,1105958.0,1623649.0,1511369.0
300767,,552600.0,745400.0,901200.0
300768,,,1505576.3,1469167.2
300769,,,933450.8,983373.1
300770,,,2776650.0,2757390.0
300771,,,1396250.0,1474500.0
300772,,,1167021.2,1187598.4
300773,,,2071717.8,2399399.7
300775,,,1456770.0,1970108.0
300776,,,2170846.08,2574655.2
300777,,,1472368.0,1367941.9
300778,,,896000.0,837800.0
300779,,,1301000.0,829750.0
300780,,,1085432.0,1002191.1
300781,,,964194.9,816881.47
300782,,,2723000.0,9373750.0
300783,,,,2779390.0
300785,,,,1556000.08
300786,,,,704212.5
300787,,,,1106623.0
300788,,,,2078356.07
300789,,,,948750.0
300790,,,,1324397.2
300791,,,,1545400.0
300792,,,,1213400.0
600000,275416886.2,317010456.8,328251962.3,332748564.6
600004,20796671.17,30584557.2,37661633.35,46456245.54
600006,7200000.0,9260000.0,10660000.0,9060000.0
600007,12893216.44,14736543.47,14696252.17,16287758.57
600008,16534706.45,20101960.9,16968561.72,16004438.89
600009,55504861.91,67959558.07,91611452.54,87237546.95
600010,46882273.15,57969297.2,53534487.58,46248728.92
600011,77490000.0,68880000.0,65415000.0,60900000.0
600012,7028568.0,7984360.0,7378248.0,6329208.0
600015,94759654.37,105787164.9,98734687.23,94631427.5
600016,203197966.0,224829861.2,225184482.4,213481981.7
600017,8488804.73,11164623.61,9688309.75,9073178.97
600018,120039634.7,168472614.7,158044461.1,131858208.8
600019,143657065.0,159790858.5,143657065.0,130617423.7
600020,8247854.62,14720285.5,11798702.12,9191750.79
600021,6932358.8,7728296.29,18572936.75,18519773.35
600022,17186082.9,21017375.26,18280737.86,16091427.94
600023,64331263.64,66235360.24,60115049.75,53042690.95
600025,28123200.0,36604800.0,36336960.0,37854720.0
600026,12147985.9,17702132.61,17756853.27,18386140.83
600027,33229779.5,30501439.71,26373951.31,25044760.13
600028,482566743.8,548501605.8,522701007.6,479700010.7
600029,46630396.0,60043657.5,54214858.0,53779380.46
600030,157132733.8,243207316.9,233687095.1,220633595.0
600031,64725619.31,106558317.0,109059686.0,119412287.2
600033,8150868.0,9303516.0,8974188.0,8425308.0
600035,4399615.47,5709869.79,5160256.65,5125069.31
600036,519849399.6,699733795.0,742229420.6,716855818.9
600037,11955372.02,16478650.15,14265723.31,12971369.88
600038,22022850.11,27558036.47,24180334.89,26479294.08
600039,11339198.87,13309730.38,12583745.08,11166345.22
600048,138802832.6,167646508.6,151780571.3,170614693.6
600050,99764622.44,131025490.6,130571033.8,127391544.3
600051,1675643.2,2141963.2,1924347.2,1821756.8
600052,2510752.59,3251773.32,2702546.19,4576892.74
600053,10205550.43,11670918.34,10101500.64,9121698.43
600054,4814754.0,6098004.0,4768557.0,4629966.0
600055,4208480.64,7225304.42,5613672.15,5245917.13
600056,12722550.32,15576774.02,13653715.5,13086919.31
600057,8934932.96,10722546.8,9600670.68,9277052.57
600058,6978138.73,8864701.58,9057645.51,8221555.15
600059,5336259.49,6532875.25,7163524.1,6710750.57
600060,11357617.01,13765222.46,11279108.13,10624867.52
600061,37522749.01,60645777.88,58475385.28,52005945.8
600062,9952997.79,11352509.47,13155227.52,12727500.06
600063,4487334.63,6586559.85,5392505.14,6278416.7
600064,9739340.28,14176425.51,13237098.27,11173050.27
600066,26235179.79,29733203.76,28825488.68,30773755.2
600067,5550651.9,7415790.3,7027841.51,5893837.36
600068,29102193.24,33430684.01,28687763.28,26845852.31
600069,4725356.49,5797086.82,3945916.24,3978392.92
600070,2467433.42,3428672.81,3583746.25,3888276.41
600071,1776293.97,2854418.92,2564702.52,2564702.52
600072,4187428.03,8993658.19,7774077.28,9077767.21
600073,6986084.57,8355169.6,8627111.14,7970700.51
600074,1231263.76,1272305.88,,
600075,3762446.54,5069314.04,5164093.69,4531954.16
600076,4240482.93,5243719.13,4654188.58,4323224.06
600077,3372301.56,4849317.35,3633720.28,3202892.36
600078,2100355.97,2756303.1,2796057.47,3379121.59
600079,13040537.49,14686680.29,13503515.15,15844124.44
600080,2185918.44,2570591.24,1996635.0,1889781.45
600081,2267038.8,2947464.0,3731364.0,3442888.8
600082,2845996.39,3384770.76,2890760.85,2536503.93
600083,4103879.87,4393431.39,3403940.36,4368352.13
600084,3303756.88,3674586.73,2674469.86,2865503.42
600085,37715432.21,41048104.94,39772637.6,36892550.05
600086,4872055.52,5886626.74,4650118.07,3096555.9
600088,3312894.31,7711527.1,5404829.98,5217907.97
600089,25220183.84,30754509.89,26928767.72,24143033.13
600090,3822671.57,4412937.03,6737622.58,6132964.15
600091,1662167.59,1859003.23,1662167.59,1679664.09
600093,8508152.05,16398957.98,12852023.88,12616309.9
600094,8309608.11,16414321.78,14319845.21,16778578.57
600095,1347513.1,1824381.0,2030301.24,3197182.55
600096,5621871.55,8958950.56,7875419.66,6791888.77
600097,2328349.51,2991329.5,2337400.43,2330612.24
600098,15430272.52,17502181.9,16793370.8,16847894.73
600099,1242410.4,1560134.4,1658738.4,1496589.6
600100,28838736.79,36574513.06,26823285.51,24244693.42
600101,2155790.2,2894918.26,2843049.63,2671883.13
600103,2718314.5,3461603.62,3230122.15,4773042.86
600104,306796554.3,299894494.6,293337537.9,273551633.3
600105,4779740.81,6723832.27,5968484.63,4953099.28
600106,3328054.49,4283634.5,3878336.77,3576285.62
600107,2041200.0,2926800.0,2498400.0,2512800.0
600108,5139855.92,7515092.37,6775264.62,5782337.91
600109,21654412.66,32481618.99,29396772.49,26342169.59
600110,4670267.11,5544504.31,5095882.59,4796801.44
600111,31861988.82,40508685.9,46648567.44,39491427.42
600112,1965530.71,2459459.41,1430865.62,1181355.24
600113,2271618.0,3427221.56,3081619.39,2888246.74
600114,3977678.73,5094220.12,4020416.79,4333613.02
600115,46590306.99,68070890.63,61499205.23,50807955.83
600116,7268800.27,9532852.82,7924183.91,7099989.34
600117,2512733.26,3009350.16,2779572.2,2483084.49
600118,20480711.82,29763251.53,26665129.99,25624539.56
600119,2253242.0,2081098.0,1540074.0,1616924.0
600120,8353962.73,11905727.14,11015790.66,10107895.82
600121,2944495.76,3685696.41,3218638.47,2863268.29
600122,4203722.77,5316405.83,3718009.3,3706426.72
600123,7448448.0,9184896.0,8362368.0,7437024.0
600125,9138653.12,11279708.99,8420616.09,7689523.84
600126,5434918.81,14226564.41,15399982.22,13846475.24
600127,1829082.17,2355344.41,3196080.43,2759667.84
600128,1954398.6,2260390.3,1902577.43,1744646.23
600129,3564564.9,6042629.79,5727172.97,6216674.93
600130,2711040.0,3394560.0,3033600.0,2880000.0
600131,2486719.48,7602839.06,5845829.07,7549843.4
600132,14872434.91,17084183.29,22824081.7,19857338.25
600133,3760230.32,4345155.04,4373907.91,3625283.41
600135,2099943.47,3196539.17,2872036.36,2588562.64
600136,2813015.45,5782150.75,5209639.39,5453080.48
600137,1239524.25,1707140.85,1428126.37,1431042.9
600138,9330297.6,12174988.8,9185529.6,8751225.6
600139,2005528.24,3044696.34,2217333.2,2468851.59
600141,6182901.25,7828707.51,7336291.09,7407655.79
600143,12672000.0,14105600.0,12544000.0,16921600.0
600146,1316000.0,2730000.0,3004000.0,8948228.8
600148,1996797.11,2615224.0,2179353.33,1995381.95
600149,1813363.2,2668723.2,2330380.8,2075673.6
600150,18094684.06,27975787.24,32523575.31,30332368.33
600151,5499235.08,9040409.18,7151782.99,7343371.71
600152,1698867.01,2114735.5,1816843.89,1819661.59
600153,19988163.74,24552836.59,25176580.71,24666244.61
600155,8495663.71,14283546.16,15152292.65,14136206.48
600156,1644632.77,2939429.23,2090975.65,1684843.84
600157,16650565.74,27088233.81,20875336.15,18141661.18
600158,5845134.03,7988569.01,6726177.86,6515779.33
600159,2000307.79,2647710.31,2348909.15,2041807.95
600160,17625324.98,22915580.89,18901366.61,19408324.35
600161,18511703.88,21865589.05,26395511.88,29677963.65
600162,6482887.4,8269820.45,7271821.12,6914190.58
600163,3178299.43,4437625.62,4227737.92,3568090.87
600165,3335383.98,3554546.79,2712139.75,2677895.56
600166,12139638.95,15608107.22,15808211.16,13018880.25
600167,7429012.23,11127082.47,24208304.05,25626938.12
600168,4080025.73,4917317.97,5151475.96,4754116.94
600169,5717619.65,7717504.55,6845759.85,6102212.9
600170,25715337.08,31741043.13,31910781.33,28770624.66
600171,6293364.6,10275568.54,10949376.31,10174497.37
600172,3566827.34,4967318.14,3685429.59,3623992.22
600173,2733466.62,3571829.93,2995162.16,3732460.91
600175,5392282.52,6446228.65,9012751.71,7045682.88
600176,33867307.23,37474683.28,33376984.27,28438731.61
600177,25750606.47,32626985.39,31839066.97,32139908.54
600178,1940736.0,2661580.8,2407436.8,2227225.6
600179,4479702.22,4971459.0,1973763.53,3038113.83
600180,7166166.12,10510376.98,7999677.64,7684569.63
600182,2514300.0,2937600.0,2932500.0,2781200.0
600183,21301958.55,28035579.65,31868271.85,56768212.02
600184,4091293.27,6267933.38,5835486.67,5784610.59
600185,8343485.36,11104055.26,10033076.24,11001879.32
600186,2007225.95,2209010.57,1879783.03,1752340.11
600187,3595391.84,4963678.62,4294091.47,3857404.2
600188,25987742.01,31404321.5,32173890.17,31522716.68
600189,1587723.8,2209403.58,2036830.94,1769705.57
600190,4727932.52,7348659.15,6144541.51,5378321.0
600191,1910632.08,2793208.32,2671975.32,2526495.72
600192,1868594.04,3078983.56,2707915.24,2248497.32
600193,1335671.22,1629178.59,1399477.17,1433507.01
600195,6402300.8,7942704.0,8333822.0,11995889.92
600196,44457832.14,56895326.22,48336190.51,48278874.87
600197,5746230.0,9459450.0,8511300.0,7245630.0
600198,5908448.54,9961206.57,11445911.56,9332820.19
600199,2539891.76,4346160.52,4134966.01,3518055.76
600200,4234438.98,5386034.72,4205827.91,3511178.44
600201,18876229.18,20024551.48,17670709.38,21252153.35
600202,1261190.81,2242542.93,1939703.8,1774867.31
600203,1566693.79,2450857.18,2709566.01,2914903.8
600206,5477222.51,7918067.45,10023401.07,9134296.04
600207,2994600.0,3615600.0,3387900.0,4116300.0
600208,24934698.57,33876797.37,26998259.83,24848716.85
600209,1703363.34,2037011.82,1497028.09,1268742.28
600210,5520919.62,7007321.05,6142781.44,5247907.11
600211,4296331.39,5980796.12,4609347.74,5338748.63
600212,1995619.13,2845036.5,2113309.49,2532901.2
600213,1320000.0,1678600.0,2283600.0,2041600.0
600215,3134321.61,4231799.21,3524949.23,3097118.98
600216,8297443.97,10218856.69,9788689.66,10945361.0
600217,5394345.07,8124490.38,9535724.91,6845146.93
600218,1659397.5,4189056.8,5310072.0,4048929.9
600219,20651286.4,26132196.54,22119387.33,20749159.8
600220,3745014.68,5724522.45,4297850.19,3834181.7
600221,30899685.13,35830485.95,33365085.54,29749164.94
600222,1927388.54,3208535.04,2686502.2,2606648.63
600223,3082981.44,3913784.88,4053920.4,3633513.84
600225,3190160.73,3899085.34,3311728.81,3003877.96
600226,5580033.22,8350121.14,6337323.44,5938749.64
600227,3437306.33,4969149.37,3599208.44,3113502.11
600228,2036740.8,1971584.4,1720611.6,1819552.8
600229,4718085.19,5897606.48,5272741.04,4942755.91
600230,6651595.56,8142541.43,5621936.8,4707599.83
600231,7398790.92,9698789.6,8922886.43,7592766.72
600232,1823592.72,2797391.23,2126309.11,2162780.97
600233,7833678.75,10497129.53,9689170.56,32536243.46
600234,1597297.99,1627664.88,1477854.92,1686374.18
600235,2171034.0,2532873.0,1960254.0,1591389.0
600236,34076125.57,35410066.43,36744007.29,35943642.78
600237,1856775.87,2528375.65,2336490.0,2144604.35
600238,2104857.47,4191914.88,3773613.4,3457662.28
600239,4624378.3,6743885.02,4656492.04,4704662.64
600240,3688816.82,4600339.13,1410011.06,1253343.17
600241,1443994.99,1760969.5,1521980.79,1308148.77
600242,4908547.9,3866696.46,2770170.6,3710575.65
600243,1698349.5,2255689.0,2088926.0,1799285.0
600246,3913924.44,5378716.52,4523277.94,7640914.6
600247,1571182.27,1958090.11,1577911.1,1265020.42
600248,2375739.3,2813215.59,2855748.01,2679542.28
600249,1991000.0,2926000.0,2502500.0,2238500.0
600250,2051431.21,2421361.43,1896215.73,1717717.93
600251,3877119.52,4787536.25,4975898.33,4057633.18
600252,8931025.37,11398351.44,10182063.94,9973557.51
600255,3185268.4,4353200.15,3415315.56,2831349.69
